年,月,日,時,水戸石川一般環境大気測定局,独立行政法人国立環境研究所,日立市消防本部,宇都宮市中央生涯学習センター,栃木県庁那須庁舎,日光市役所第４庁舎,群馬県衛生環境研究所,館林保健福祉事務所,さいたま市役所,飯能市役所,熊谷市保健センター,東邦大学,千葉県環境研究センター,印旛健康福祉センター成田支所,君津市糠田測定局,東京都多摩小平保健所,独立行政法人森林総研多摩森林科学園,神奈川県庁第二分庁舎,川崎生命科学・環境研究センター,神奈川県環境科学センター
2018,5,26,5,0,53,24,28,0,8,20,8,0,4,32,4,16,0,4,4,0,12,4,28
2018,5,26,6,16,20,20,32,0,8,16,0,12,28,32,0,16,0,0,12,0,24,8,12
2018,5,26,7,0,28,49,36,24,28,36,61,20,12,16,0,16,24,0,16,28,0,16,41
2018,5,26,8,8,28,32,53,73,32,32,32,12,53,41,0,24,16,24,20,16,24,12,41
2018,5,26,9,4,57,16,53,36,28,57,61,20,36,28,4,53,57,204,16,24,32,12,32
2018,5,26,10,0,32,36,36,12,12,65,16,20,28,32,4,53,36,61,20,53,24,8,24
2018,5,26,11,4,45,20,32,16,4,61,24,8,8,16,8,94,28,8,12,32,12,0,41
2018,5,26,12,4,20,53,32,16,0,69,20,8,41,16,0,57,24,164,16,28,32,8,32
2018,5,26,13,0,12,32,16,12,12,57,32,12,24,20,0,8,24,49,20,36,16,0,20
2018,5,26,14,0,28,0,24,8,16,16,0,16,20,4,8,32,24,4,20,36,8,8,36
2018,5,26,15,0,16,16,28,12,4,16,16,8,16,41,4,32,16,4,0,36,16,4,24
2018,5,26,16,4,16,24,28,8,4,20,16,16,4,12,12,16,8,16,4,53,4,12,24
2018,5,26,17,4,8,20,20,8,0,24,8,12,4,12,4,16,8,0,8,12,4,8,4
2018,5,26,18,0,20,24,8,4,0,12,0,4,20,0,4,16,16,0,4,8,12,8,4
2018,5,26,19,0,16,12,28,12,4,16,16,0,4,0,0,16,8,16,0,24,4,12,28
2018,5,26,20,8,20,8,20,0,0,16,0,16,8,12,0,28,8,0,8,20,0,4,8
2018,5,26,21,0,12,0,20,4,4,24,0,4,0,4,0,12,4,8,0,8,8,0,8
2018,5,26,22,8,0,24,28,0,12,12,12,4,12,0,4,12,16,4,8,4,4,8,16
2018,5,26,23,12,4,20,12,4,4,28,4,0,4,12,8,16,0,4,4,12,8,8,8
2018,5,26,24,8,20,0,20,4,4,28,0,0,8,4,0,4,16,16,0,8,12,8,24
2018,5,27,1,4,4,0,8,4,0,8,4,0,0,4,0,0,4,12,4,0,24,4,4
2018,5,27,2,4,4,12,28,12,4,0,0,0,12,16,0,16,0,8,0,0,0,12,16
2018,5,27,3,8,0,0,20,0,4,4,20,4,8,12,0,4,0,8,8,0,0,0,20
2018,5,27,4,16,8,0,20,0,8,8,0,4,0,4,0,4,4,20,4,0,0,0,12
2018,5,27,5,20,0,0,12,0,0,0,0,4,4,4,0,0,4,0,4,4,4,8,8
2018,5,27,6,4,0,0,0,4,4,16,16,0,0,4,0,0,4,57,12,4,4,0,4
2018,5,27,7,4,8,12,12,32,12,12,57,0,16,4,8,0,8,8,8,16,0,4,36
2018,5,27,8,12,4,65,28,16,8,53,45,0,45,12,0,16,12,8,12,24,0,4,16
2018,5,27,9,4,28,20,24,12,0,135,16,0,45,12,8,12,12,0,16,12,0,0,45
2018,5,27,10,8,36,16,28,12,8,86,28,8,24,28,4,16,28,0,12,20,4,4,45
2018,5,27,11,8,16,4,24,8,20,168,24,4,24,24,4,32,36,4,4,24,12,4,32
2018,5,27,12,0,12,16,24,4,4,114,53,24,28,12,4,16,41,0,12,28,4,8,24
2018,5,27,13,0,32,24,45,16,12,77,49,20,12,4,4,8,24,0,8,12,12,4,16
2018,5,27,14,0,8,4,28,8,20,102,36,0,12,16,8,20,20,0,0,20,16,4,36
2018,5,27,15,0,4,20,28,8,16,122,41,12,20,16,0,16,24,12,0,12,4,8,32
2018,5,27,16,0,4,4,16,12,4,217,28,8,8,16,0,16,16,0,12,16,0,8,24
2018,5,27,17,0,4,28,28,16,4,82,69,4,12,8,0,8,32,0,0,4,8,0,28
2018,5,27,18,4,20,0,0,4,12,90,28,0,24,8,4,12,8,0,4,0,0,4,24
2018,5,27,19,0,16,16,4,0,8,86,36,0,4,16,4,8,4,0,4,24,8,4,12
2018,5,27,20,0,0,8,4,0,77,49,0,4,4,4,0,12,12,0,0,4,0,0,0
2018,5,27,21,0,4,4,0,4,12,4,4,0,8,8,0,4,0,24,0,4,8,0,8
2018,5,27,22,4,0,0,4,4,4,12,4,0,4,0,0,4,0,4,0,12,0,0,8
2018,5,27,23,0,4,0,4,0,4,8,0,4,0,4,0,4,0,4,8,16,4,0,8
2018,5,27,24,0,8,0,4,4,8,20,0,0,0,0,0,4,4,24,0,16,28,0,0
2018,5,28,1,0,0,4,4,0,4,4,4,4,0,0,4,12,8,0,0,8,4,0,0
2018,5,28,2,0,4,0,0,0,4,12,4,0,4,4,0,0,0,4,0,0,0,4,8
2018,5,28,3,0,4,0,0,0,16,4,0,0,4,0,4,12,0,0,0,0,0,4,8
2018,5,28,4,0,0,4,4,4,0,0,0,4,4,4,0,0,0,0,0,0,8,0,24
2018,5,28,5,0,4,0,0,0,4,4,4,4,0,4,0,12,0,4,0,4,8,0,4
2018,5,28,6,0,8,0,0,0,4,8,0,8,4,0,0,4,4,4,4,0,12,0,8
2018,5,28,7,4,16,8,0,4,4,24,0,4,4,0,0,0,0,0,0,12,4,4,16
2018,5,28,8,0,8,28,12,4,12,4,12,0,12,12,4,4,0,0,4,8,0,8,16
2018,5,28,9,4,0,28,20,4,0,90,233,4,20,49,8,0,32,0,4,4,4,8,61
2018,5,28,10,8,61,98,41,24,24,299,41,0,16,8,8,32,20,0,32,4,0,8,61
2018,5,28,11,8,28,73,41,24,12,266,98,4,12,8,8,0,28,16,16,4,0,12,143
2018,5,28,12,8,32,16,36,16,8,389,131,12,4,16,0,16,8,0,0,0,4,12,53
2018,5,28,13,0,12,36,16,12,12,364,217,0,12,4,0,20,16,0,8,8,4,4,12
2018,5,28,14,8,16,28,28,28,36,213,102,12,24,24,8,20,36,4,16,16,4,16,61
2018,5,28,15,12,45,49,28,4,0,94,53,20,16,36,0,12,36,0,8,8,12,12,36
2018,5,28,16,0,28,36,24,8,28,164,110,49,36,12,4,8,24,4,4,16,0,8,32
2018,5,28,17,0,4,16,16,8,32,135,61,8,12,36,0,12,20,0,12,41,0,4,28
2018,5,28,18,4,32,16,28,12,8,164,49,16,24,8,4,4,24,0,4,282,0,0,20
2018,5,28,19,0,36,20,20,0,12,65,61,8,12,24,4,0,12,0,20,0,0,12,53
2018,5,28,20,0,16,8,32,12,0,49,32,12,4,8,4,4,24,0,8,0,0,0,8
2018,5,28,21,0,4,4,16,0,8,32,0,0,16,8,4,16,16,4,4,0,4,0,0
2018,5,28,22,8,8,4,0,8,4,12,16,0,0,12,0,32,8,12,0,0,0,4,4
2018,5,28,23,0,4,8,28,4,0,0,4,0,8,0,4,4,0,0,4,4,0,0,4
2018,5,28,24,4,16,8,4,4,4,12,0,4,0,8,0,0,0,0,4,0,0,0,4
2018,5,29,1,16,0,4,0,0,4,8,0,4,0,4,0,0,0,0,0,4,0,4,4
2018,5,29,2,16,8,0,8,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0
2018,5,29,3,4,12,0,16,0,8,8,0,4,0,0,0,0,0,0,0,0,0,0,0
2018,5,29,4,12,0,4,4,0,8,8,0,0,0,0,0,0,0,0,0,0,0,4,0
2018,5,29,5,16,4,0,4,4,8,16,0,0,4,0,0,0,4,0,4,0,4,0,4
2018,5,29,6,0,8,0,8,8,4,12,0,0,0,0,0,0,0,0,0,8,4,12,8
2018,5,29,7,4,16,20,0,4,16,4,4,0,8,8,0,4,4,0,4,164,0,8,12
2018,5,29,8,4,28,28,20,8,28,36,164,8,16,8,8,0,24,0,4,4,0,24,8
2018,5,29,9,4,4,36,41,16,24,291,77,12,16,49,4,12,32,0,12,8,4,24,32
2018,5,29,10,0,24,24,24,77,0,602,61,16,24,32,8,24,16,4,8,12,4,20,32
2018,5,29,11,4,20,4,12,8,20,180,36,24,12,32,0,12,28,4,4,8,4,8,41
2018,5,29,12,12,20,8,28,4,20,172,41,20,8,32,0,4,20,4,0,20,0,8,12
2018,5,29,13,4,32,16,8,4,4,82,45,8,16,4,4,8,20,0,4,20,4,8,12
2018,5,29,14,4,28,8,16,4,20,127,28,0,8,8,0,4,32,0,8,16,4,0,20
2018,5,29,15,0,16,8,12,0,24,135,28,4,8,12,12,12,16,0,0,16,4,4,4
2018,5,29,16,0,12,24,0,12,4,102,12,4,16,20,0,16,41,0,0,8,4,0,12
2018,5,29,17,0,32,16,12,8,8,118,20,12,8,12,0,12,45,0,0,8,4,4,12
2018,5,29,18,0,16,16,12,0,20,98,57,0,12,8,0,4,28,0,12,4,0,0,4
2018,5,29,19,0,20,4,12,4,24,176,20,16,12,20,0,4,4,0,4,12,0,0,12
2018,5,29,20,4,32,0,8,4,28,73,24,0,4,0,8,4,16,0,4,0,0,0,0
2018,5,29,21,0,12,4,4,4,12,41,16,0,0,16,0,0,0,4,4,0,0,0,4
2018,5,29,22,0,28,0,4,0,8,28,4,4,0,0,0,4,8,0,0,0,4,0,0
2018,5,29,23,8,8,0,8,0,4,16,12,4,8,0,0,8,0,0,0,0,0,0,0
2018,5,29,24,4,8,0,12,8,4,164,0,0,0,8,0,4,4,0,8,53,8,0,0
2018,5,30,1,0,4,0,0,0,8,8,0,0,8,8,4,4,4,0,0,4,12,4,0
2018,5,30,2,4,8,0,0,4,0,4,0,0,0,0,4,0,0,0,0,4,4,0,0
2018,5,30,3,12,0,0,8,0,4,12,0,4,0,8,0,4,0,0,0,0,4,0,0
2018,5,30,4,0,4,0,4,0,8,16,4,0,4,4,4,12,0,0,0,4,0,0,4
2018,5,30,5,8,8,0,4,4,4,12,0,0,0,0,0,0,0,0,0,0,4,0,0
2018,5,30,6,4,8,4,0,0,4,8,4,0,0,4,4,4,0,0,0,0,0,57,4
2018,5,30,7,0,8,0,4,0,0,8,0,4,0,0,0,16,4,0,0,8,0,0,0
2018,5,30,8,4,16,8,0,8,4,8,4,0,0,0,0,69,4,0,8,4,8,0,20
2018,5,30,9,4,16,12,20,8,4,4,0,0,4,8,4,16,4,0,8,8,12,8,12
2018,5,30,10,4,8,8,28,8,12,8,176,8,8,49,4,8,4,4,4,0,0,36,41
2018,5,30,11,8,12,8,36,4,0,385,143,4,4,86,0,4,8,4,4,12,4,20,86
2018,5,30,12,8,57,53,16,32,73,311,122,24,0,49,0,4,28,8,4,4,4,4,69
2018,5,30,13,8,20,16,12,12,36,229,102,4,16,36,12,12,36,0,4,12,0,0,45
2018,5,30,14,4,16,32,12,4,65,147,110,8,12,168,4,16,45,8,4,4,8,0,20
2018,5,30,15,8,4,4,24,12,12,176,86,8,4,122,0,20,32,0,0,8,0,8,118
2018,5,30,16,0,0,16,12,0,41,94,200,4,28,12,4,8,12,4,0,4,0,8,159
2018,5,30,17,0,16,12,8,12,20,8,12,8,4,4,4,0,32,0,0,0,4,4,73
2018,5,30,18,0,69,12,12,0,4,0,8,0,0,8,0,12,36,4,12,4,4,4,8
2018,5,30,19,0,49,4,20,4,0,4,4,8,4,0,0,12,8,0,4,0,4,0,12
2018,5,30,20,4,69,0,8,0,4,4,4,4,0,0,0,8,0,0,0,0,8,0,0
2018,5,30,21,24,57,0,12,0,0,4,4,0,4,4,4,28,4,0,4,8,4,0,0
2018,5,30,22,32,28,0,12,8,8,0,4,4,0,4,0,41,8,0,0,0,0,4,0
2018,5,30,23,36,16,4,32,4,4,4,12,0,0,4,0,24,0,0,0,0,4,0,0
2018,5,30,24,28,20,0,4,0,4,0,0,0,20,0,0,8,0,0,0,0,0,4,4
2018,5,31,1,32,24,0,12,0,4,0,4,4,4,4,0,8,0,0,0,0,0,0,4
2018,5,31,2,49,28,0,8,4,4,0,0,0,0,0,0,8,4,4,0,0,4,0,0
2018,5,31,3,36,4,4,20,4,4,0,0,0,0,0,4,8,0,0,0,0,4,0,8
2018,5,31,4,20,12,0,8,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0
2018,5,31,5,4,8,4,16,8,4,0,0,4,4,0,0,12,0,0,0,0,0,0,4
2018,5,31,6,36,16,0,8,4,12,0,0,20,0,0,0,0,0,0,0,0,8,4,8
2018,5,31,7,12,20,0,4,4,12,0,12,16,8,0,0,0,0,0,12,8,4,4,0
2018,5,31,8,8,16,4,4,4,4,0,12,12,16,8,8,0,8,0,4,16,4,4,0
2018,5,31,9,28,20,8,4,0,4,41,8,8,8,28,4,8,4,0,0,4,8,8,20
2018,5,31,10,4,24,8,8,12,8,20,12,0,8,4,0,4,4,0,0,4,4,0,0
2018,5,31,11,16,57,12,16,8,4,90,12,0,16,12,4,0,16,4,0,4,0,0,8
2018,5,31,12,8,36,0,20,4,8,20,0,12,0,12,8,16,8,0,4,0,12,0,0
2018,5,31,13,4,24,12,28,4,4,61,0,8,4,4,4,4,4,4,0,0,0,0,4
2018,5,31,14,4,24,4,12,4,0,118,24,4,12,24,4,12,8,0,0,4,0,4,4
2018,5,31,15,4,4,0,4,4,4,24,57,4,8,24,0,8,20,0,0,4,0,4,8
2018,5,31,16,0,8,8,12,4,4,8,16,4,4,4,0,8,12,4,4,4,4,4,0
2018,5,31,17,0,12,0,8,0,0,0,12,8,4,24,4,16,4,0,0,8,4,0,0
2018,5,31,18,4,16,0,4,0,0,0,0,4,12,16,4,0,8,0,0,0,0,4,0
2018,5,31,19,12,12,0,0,0,0,12,0,0,0,12,0,0,0,4,0,0,0,0,8
2018,5,31,20,0,16,0,0,0,4,12,0,0,4,0,0,8,4,0,8,12,0,4,4
2018,5,31,21,0,12,0,8,12,0,4,0,0,8,0,0,4,16,0,4,0,0,4,0
2018,5,31,22,8,8,4,4,4,0,4,4,4,0,4,4,4,0,0,4,0,0,0,0
2018,5,31,23,12,12,4,8,0,0,0,4,8,24,8,0,4,0,0,8,4,4,0,0
2018,5,31,24,8,4,0,8,12,4,8,8,4,4,0,4,12,8,0,0,0,24,4,0
2018,6,1,1,,,,,,,,,,,,,,,,,,,,
2018,6,1,2,,,,,,,,,,,,,,,,,,,,
2018,6,1,3,,,,,,,,,,,,,,,,,,,,
2018,6,1,4,,,,,,,,,,,,,,,,,,,,
2018,6,1,5,,,,,,,,,,,,,,,,,,,,
2018,6,1,6,,,,,,,,,,,,,,,,,,,,
2018,6,1,7,,,,,,,,,,,,,,,,,,,,
2018,6,1,8,,,,,,,,,,,,,,,,,,,,
2018,6,1,9,,,,,,,,,,,,,,,,,,,,
2018,6,1,10,,,,,,,,,,,,,,,,,,,,
2018,6,1,11,,,,,,,,,,,,,,,,,,,,
2018,6,1,12,,,,,,,,,,,,,,,,,,,,
2018,6,1,13,,,,,,,,,,,,,,,,,,,,
2018,6,1,14,,,,,,,,,,,,,,,,,,,,
2018,6,1,15,,,,,,,,,,,,,,,,,,,,
2018,6,1,16,,,,,,,,,,,,,,,,,,,,
2018,6,1,17,,,,,,,,,,,,,,,,,,,,
2018,6,1,18,,,,,,,,,,,,,,,,,,,,
2018,6,1,19,,,,,,,,,,,,,,,,,,,,
2018,6,1,20,,,,,,,,,,,,,,,,,,,,
2018,6,1,21,,,,,,,,,,,,,,,,,,,,
2018,6,1,22,,,,,,,,,,,,,,,,,,,,
2018,6,1,23,,,,,,,,,,,,,,,,,,,,
2018,6,1,24,,,,,,,,,,,,,,,,,,,,
2018,6,2,1,,,,,,,,,,,,,,,,,,,,
2018,6,2,2,,,,,,,,,,,,,,,,,,,,
2018,6,2,3,,,,,,,,,,,,,,,,,,,,
2018,6,2,4,,,,,,,,,,,,,,,,,,,,
2018,6,2,5,,,,,,,,,,,,,,,,,,,,
2018,6,2,6,,,,,,,,,,,,,,,,,,,,
2018,6,2,7,,,,,,,,,,,,,,,,,,,,
2018,6,2,8,,,,,,,,,,,,,,,,,,,,
2018,6,2,9,,,,,,,,,,,,,,,,,,,,
2018,6,2,10,,,,,,,,,,,,,,,,,,,,
2018,6,2,11,,,,,,,,,,,,,,,,,,,,
2018,6,2,12,,,,,,,,,,,,,,,,,,,,
2018,6,2,13,,,,,,,,,,,,,,,,,,,,
2018,6,2,14,,,,,,,,,,,,,,,,,,,,
2018,6,2,15,,,,,,,,,,,,,,,,,,,,
2018,6,2,16,,,,,,,,,,,,,,,,,,,,
2018,6,2,17,,,,,,,,,,,,,,,,,,,,
2018,6,2,18,,,,,,,,,,,,,,,,,,,,
2018,6,2,19,,,,,,,,,,,,,,,,,,,,
2018,6,2,20,,,,,,,,,,,,,,,,,,,,
2018,6,2,21,,,,,,,,,,,,,,,,,,,,
2018,6,2,22,,,,,,,,,,,,,,,,,,,,
2018,6,2,23,,,,,,,,,,,,,,,,,,,,
2018,6,2,24,,,,,,,,,,,,,,,,,,,,
2018,6,3,1,,,,,,,,,,,,,,,,,,,,
2018,6,3,2,,,,,,,,,,,,,,,,,,,,
2018,6,3,3,,,,,,,,,,,,,,,,,,,,
2018,6,3,4,,,,,,,,,,,,,,,,,,,,
2018,6,3,5,,,,,,,,,,,,,,,,,,,,
2018,6,3,6,,,,,,,,,,,,,,,,,,,,
2018,6,3,7,,,,,,,,,,,,,,,,,,,,
2018,6,3,8,,,,,,,,,,,,,,,,,,,,
2018,6,3,9,,,,,,,,,,,,,,,,,,,,
2018,6,3,10,,,,,,,,,,,,,,,,,,,,
2018,6,3,11,,,,,,,,,,,,,,,,,,,,
2018,6,3,12,,,,,,,,,,,,,,,,,,,,
2018,6,3,13,,,,,,,,,,,,,,,,,,,,
2018,6,3,14,,,,,,,,,,,,,,,,,,,,
2018,6,3,15,,,,,,,,,,,,,,,,,,,,
2018,6,3,16,,,,,,,,,,,,,,,,,,,,
2018,6,3,17,,,,,,,,,,,,,,,,,,,,
2018,6,3,18,,,,,,,,,,,,,,,,,,,,
2018,6,3,19,,,,,,,,,,,,,,,,,,,,
2018,6,3,20,,,,,,,,,,,,,,,,,,,,
2018,6,3,21,,,,,,,,,,,,,,,,,,,,
2018,6,3,22,,,,,,,,,,,,,,,,,,,,
2018,6,3,23,,,,,,,,,,,,,,,,,,,,
2018,6,3,24,,,,,,,,,,,,,,,,,,,,
2018,6,4,1,,,,,,,,,,,,,,,,,,,,
2018,6,4,2,,,,,,,,,,,,,,,,,,,,
2018,6,4,3,,,,,,,,,,,,,,,,,,,,
2018,6,4,4,,,,,,,,,,,,,,,,,,,,
2018,6,4,5,,,,,,,,,,,,,,,,,,,,
2018,6,4,6,,,,,,,,,,,,,,,,,,,,
2018,6,4,7,,,,,,,,,,,,,,,,,,,,
2018,6,4,8,,,,,,,,,,,,,,,,,,,,
2018,6,4,9,,,,,,,,,,,,,,,,,,,,
2018,6,4,10,,,,,,,,,,,,,,,,,,,,
2018,6,4,11,,,,,,,,,,,,,,,,,,,,
2018,6,4,12,,,,,,,,,,,,,,,,,,,,
2018,6,4,13,,,,,,,,,,,,,,,,,,,,
2018,6,4,14,,,,,,,,,,,,,,,,,,,,
2018,6,4,15,,,,,,,,,,,,,,,,,,,,
2018,6,4,16,,,,,,,,,,,,,,,,,,,,
2018,6,4,17,,,,,,,,,,,,,,,,,,,,
2018,6,4,18,,,,,,,,,,,,,,,,,,,,
2018,6,4,19,,,,,,,,,,,,,,,,,,,,
2018,6,4,20,,,,,,,,,,,,,,,,,,,,
2018,6,4,21,,,,,,,,,,,,,,,,,,,,
2018,6,4,22,,,,,,,,,,,,,,,,,,,,
2018,6,4,23,,,,,,,,,,,,,,,,,,,,
2018,6,4,24,,,,,,,,,,,,,,,,,,,,
2018,6,5,1,,,,,,,,,,,,,,,,,,,,
2018,6,5,2,,,,,,,,,,,,,,,,,,,,
2018,6,5,3,,,,,,,,,,,,,,,,,,,,
2018,6,5,4,,,,,,,,,,,,,,,,,,,,
2018,6,5,5,,,,,,,,,,,,,,,,,,,,
2018,6,5,6,,,,,,,,,,,,,,,,,,,,
2018,6,5,7,,,,,,,,,,,,,,,,,,,,
2018,6,5,8,,,,,,,,,,,,,,,,,,,,
2018,6,5,9,,,,,,,,,,,,,,,,,,,,
2018,6,5,10,,,,,,,,,,,,,,,,,,,,
2018,6,5,11,,,,,,,,,,,,,,,,,,,,
2018,6,5,12,,,,,,,,,,,,,,,,,,,,
2018,6,5,13,,,,,,,,,,,,,,,,,,,,
2018,6,5,14,,,,,,,,,,,,,,,,,,,,
2018,6,5,15,,,,,,,,,,,,,,,,,,,,
2018,6,5,16,,,,,,,,,,,,,,,,,,,,
2018,6,5,17,,,,,,,,,,,,,,,,,,,,
2018,6,5,18,,,,,,,,,,,,,,,,,,,,
2018,6,5,19,,,,,,,,,,,,,,,,,,,,
2018,6,5,20,,,,,,,,,,,,,,,,,,,,
2018,6,5,21,,,,,,,,,,,,,,,,,,,,
2018,6,5,22,,,,,,,,,,,,,,,,,,,,
2018,6,5,23,,,,,,,,,,,,,,,,,,,,
2018,6,5,24,,,,,,,,,,,,,,,,,,,,
2018,6,6,1,,,,,,,,,,,,,,,,,,,,
2018,6,6,2,,,,,,,,,,,,,,,,,,,,
2018,6,6,3,,,,,,,,,,,,,,,,,,,,
2018,6,6,4,,,,,,,,,,,,,,,,,,,,
2018,6,6,5,,,,,,,,,,,,,,,,,,,,
2018,6,6,6,,,,,,,,,,,,,,,,,,,,
2018,6,6,7,,,,,,,,,,,,,,,,,,,,
2018,6,6,8,,,,,,,,,,,,,,,,,,,,
2018,6,6,9,,,,,,,,,,,,,,,,,,,,
2018,6,6,10,,,,,,,,,,,,,,,,,,,,
2018,6,6,11,,,,,,,,,,,,,,,,,,,,
2018,6,6,12,,,,,,,,,,,,,,,,,,,,
2018,6,6,13,,,,,,,,,,,,,,,,,,,,
2018,6,6,14,,,,,,,,,,,,,,,,,,,,
2018,6,6,15,,,,,,,,,,,,,,,,,,,,
2018,6,6,16,,,,,,,,,,,,,,,,,,,,
2018,6,6,17,,,,,,,,,,,,,,,,,,,,
2018,6,6,18,,,,,,,,,,,,,,,,,,,,
2018,6,6,19,,,,,,,,,,,,,,,,,,,,
2018,6,6,20,,,,,,,,,,,,,,,,,,,,
2018,6,6,21,,,,,,,,,,,,,,,,,,,,
2018,6,6,22,,,,,,,,,,,,,,,,,,,,
2018,6,6,23,,,,,,,,,,,,,,,,,,,,
2018,6,6,24,,,,,,,,,,,,,,,,,,,,
2018,6,7,1,,,,,,,,,,,,,,,,,,,,
2018,6,7,2,,,,,,,,,,,,,,,,,,,,
2018,6,7,3,,,,,,,,,,,,,,,,,,,,
2018,6,7,4,,,,,,,,,,,,,,,,,,,,
2018,6,7,5,,,,,,,,,,,,,,,,,,,,
2018,6,7,6,,,,,,,,,,,,,,,,,,,,
2018,6,7,7,,,,,,,,,,,,,,,,,,,,
2018,6,7,8,,,,,,,,,,,,,,,,,,,,
2018,6,7,9,,,,,,,,,,,,,,,,,,,,
2018,6,7,10,,,,,,,,,,,,,,,,,,,,
2018,6,7,11,,,,,,,,,,,,,,,,,,,,
2018,6,7,12,,,,,,,,,,,,,,,,,,,,
2018,6,7,13,,,,,,,,,,,,,,,,,,,,
2018,6,7,14,,,,,,,,,,,,,,,,,,,,
2018,6,7,15,,,,,,,,,,,,,,,,,,,,
2018,6,7,16,,,,,,,,,,,,,,,,,,,,
2018,6,7,17,,,,,,,,,,,,,,,,,,,,
2018,6,7,18,,,,,,,,,,,,,,,,,,,,
2018,6,7,19,,,,,,,,,,,,,,,,,,,,
2018,6,7,20,,,,,,,,,,,,,,,,,,,,
2018,6,7,21,,,,,,,,,,,,,,,,,,,,
2018,6,7,22,,,,,,,,,,,,,,,,,,,,
2018,6,7,23,,,,,,,,,,,,,,,,,,,,
2018,6,7,24,,,,,,,,,,,,,,,,,,,,
2018,6,8,1,,,,,,,,,,,,,,,,,,,,
2018,6,8,2,,,,,,,,,,,,,,,,,,,,
2018,6,8,3,,,,,,,,,,,,,,,,,,,,
2018,6,8,4,,,,,,,,,,,,,,,,,,,,
2018,6,8,5,,,,,,,,,,,,,,,,,,,,
2018,6,8,6,,,,,,,,,,,,,,,,,,,,
2018,6,8,7,,,,,,,,,,,,,,,,,,,,
2018,6,8,8,,,,,,,,,,,,,,,,,,,,
2018,6,8,9,,,,,,,,,,,,,,,,,,,,
2018,6,8,10,,,,,,,,,,,,,,,,,,,,
2018,6,8,11,,,,,,,,,,,,,,,,,,,,
2018,6,8,12,,,,,,,,,,,,,,,,,,,,
2018,6,8,13,,,,,,,,,,,,,,,,,,,,
2018,6,8,14,,,,,,,,,,,,,,,,,,,,
2018,6,8,15,,,,,,,,,,,,,,,,,,,,
2018,6,8,16,,,,,,,,,,,,,,,,,,,,
2018,6,8,17,,,,,,,,,,,,,,,,,,,,
2018,6,8,18,,,,,,,,,,,,,,,,,,,,
2018,6,8,19,,,,,,,,,,,,,,,,,,,,
2018,6,8,20,,,,,,,,,,,,,,,,,,,,
2018,6,8,21,,,,,,,,,,,,,,,,,,,,
2018,6,8,22,,,,,,,,,,,,,,,,,,,,
2018,6,8,23,,,,,,,,,,,,,,,,,,,,
2018,6,8,24,,,,,,,,,,,,,,,,,,,,
2018,6,9,1,,,,,,,,,,,,,,,,,,,,
2018,6,9,2,,,,,,,,,,,,,,,,,,,,
2018,6,9,3,,,,,,,,,,,,,,,,,,,,
2018,6,9,4,,,,,,,,,,,,,,,,,,,,
2018,6,9,5,,,,,,,,,,,,,,,,,,,,
2018,6,9,6,,,,,,,,,,,,,,,,,,,,
2018,6,9,7,,,,,,,,,,,,,,,,,,,,
2018,6,9,8,,,,,,,,,,,,,,,,,,,,
2018,6,9,9,,,,,,,,,,,,,,,,,,,,
2018,6,9,10,,,,,,,,,,,,,,,,,,,,
2018,6,9,11,,,,,,,,,,,,,,,,,,,,
2018,6,9,12,,,,,,,,,,,,,,,,,,,,
2018,6,9,13,,,,,,,,,,,,,,,,,,,,
2018,6,9,14,,,,,,,,,,,,,,,,,,,,
2018,6,9,15,,,,,,,,,,,,,,,,,,,,
2018,6,9,16,,,,,,,,,,,,,,,,,,,,
2018,6,9,17,,,,,,,,,,,,,,,,,,,,
2018,6,9,18,,,,,,,,,,,,,,,,,,,,
2018,6,9,19,,,,,,,,,,,,,,,,,,,,
2018,6,9,20,,,,,,,,,,,,,,,,,,,,
2018,6,9,21,,,,,,,,,,,,,,,,,,,,
2018,6,9,22,,,,,,,,,,,,,,,,,,,,
2018,6,9,23,,,,,,,,,,,,,,,,,,,,
2018,6,9,24,,,,,,,,,,,,,,,,,,,,
2018,6,10,1,,,,,,,,,,,,,,,,,,,,
2018,6,10,2,,,,,,,,,,,,,,,,,,,,
2018,6,10,3,,,,,,,,,,,,,,,,,,,,
2018,6,10,4,,,,,,,,,,,,,,,,,,,,
2018,6,10,5,,,,,,,,,,,,,,,,,,,,
2018,6,10,6,,,,,,,,,,,,,,,,,,,,
2018,6,10,7,,,,,,,,,,,,,,,,,,,,
2018,6,10,8,,,,,,,,,,,,,,,,,,,,
2018,6,10,9,,,,,,,,,,,,,,,,,,,,
2018,6,10,10,,,,,,,,,,,,,,,,,,,,
2018,6,10,11,,,,,,,,,,,,,,,,,,,,
2018,6,10,12,,,,,,,,,,,,,,,,,,,,
2018,6,10,13,,,,,,,,,,,,,,,,,,,,
2018,6,10,14,,,,,,,,,,,,,,,,,,,,
2018,6,10,15,,,,,,,,,,,,,,,,,,,,
2018,6,10,16,,,,,,,,,,,,,,,,,,,,
2018,6,10,17,,,,,,,,,,,,,,,,,,,,
2018,6,10,18,,,,,,,,,,,,,,,,,,,,
2018,6,10,19,,,,,,,,,,,,,,,,,,,,
2018,6,10,20,,,,,,,,,,,,,,,,,,,,
2018,6,10,21,,,,,,,,,,,,,,,,,,,,
