年,月,日,時,水戸石川一般環境大気測定局,独立行政法人国立環境研究所,旧笠間支所,宇都宮市中央生涯学習センター,栃木県林業センター,日光特別地域気象観測所,群馬県衛生環境研究所,群馬県林木育種場,さいたま市役所,飯能市役所,寄居町役場,東邦大学,千葉県環境研究センター,千葉県森林研究センター,君津市糠田測定局,東京都多摩小平保健所,独立行政法人森林総研多摩森林科学園,神奈川県庁分庁舎,川崎生命科学・環境研究センター,神奈川県自然環境保全センター
2016,5,26,3,0,4,0,0,8,0,8,12,0,0,4,0,0,0,0,0,0,4,0,0
2016,5,26,4,8,0,0,4,4,0,24,4,4,8,0,0,8,0,8,0,0,4,0,4
2016,5,26,5,4,0,0,8,0,0,8,4,0,0,4,0,0,0,0,0,0,4,4,0
2016,5,26,6,12,0,0,20,0,4,12,8,8,4,0,8,12,4,4,16,0,0,0,4
2016,5,26,7,0,0,0,36,4,0,24,0,41,4,32,0,0,4,0,41,0,0,8,4
2016,5,26,8,12,24,4,8,12,4,12,4,86,24,36,8,4,12,8,32,4,12,12,20
2016,5,26,9,12,4,8,135,16,4,270,4,61,12,32,12,24,8,16,41,4,4,32,8
2016,5,26,10,4,20,16,65,12,12,455,12,32,4,4,0,12,49,4,12,8,4,475,8
2016,5,26,11,45,12,16,77,8,0,278,8,41,16,28,20,12,16,20,20,16,4,643,12
2016,5,26,12,32,28,24,110,4,16,204,8,45,12,8,8,8,49,4,12,4,16,1066,12
2016,5,26,13,53,32,12,49,20,4,217,32,49,12,12,36,20,24,20,12,8,20,770,16
2016,5,26,14,20,12,16,32,4,8,237,20,12,16,16,20,8,28,0,8,8,32,414,0
2016,5,26,15,36,16,4,82,0,0,414,16,32,4,4,8,0,45,0,24,4,16,508,16
2016,5,26,16,41,24,8,20,20,8,254,24,57,16,0,20,12,53,0,16,0,0,311,0
2016,5,26,17,28,24,8,65,16,4,147,32,53,24,0,28,8,24,0,4,8,20,98,8
2016,5,26,18,20,16,8,32,0,16,98,,41,20,12,4,12,36,4,8,4,4,147,8
2016,5,26,19,20,8,4,12,0,4,77,24,24,8,4,12,12,0,0,12,0,20,82,8
2016,5,26,20,4,4,4,32,0,4,114,4,0,8,12,4,8,8,0,4,8,0,36,8
2016,5,26,21,0,0,8,20,12,4,61,4,20,0,4,4,8,0,4,0,0,0,12,0
2016,5,26,22,12,4,4,0,8,4,61,4,8,4,8,0,0,8,0,0,4,4,8,4
2016,5,26,23,4,4,4,0,0,12,20,12,4,4,4,4,4,8,4,0,0,0,12,12
2016,5,26,24,0,4,0,0,4,8,28,4,4,4,4,0,4,0,0,4,0,4,12,0
2016,5,27,1,4,0,0,0,0,0,20,0,8,0,4,0,8,0,0,0,4,0,12,0
2016,5,27,2,0,0,0,0,8,0,12,16,4,4,24,0,8,8,0,0,0,0,20,0
2016,5,27,3,4,4,4,0,0,8,4,8,0,4,0,0,0,0,0,4,0,0,4,0
2016,5,27,4,0,12,0,0,0,8,0,0,0,8,0,0,0,4,8,0,0,0,8,4
2016,5,27,5,4,0,0,0,4,8,4,4,0,4,4,0,8,0,0,8,0,0,0,4
2016,5,27,6,4,8,0,0,8,8,4,65,0,4,0,4,8,65,0,4,0,0,53,8
2016,5,27,7,0,16,0,0,0,8,69,,4,4,4,0,4,4,0,0,0,0,164,4
2016,5,27,8,4,8,0,0,32,8,590,,4,4,36,0,0,16,0,0,0,4,0,4
2016,5,27,9,61,4,8,32,20,20,471,,4,69,73,0,0,8,0,4,0,0,118,12
2016,5,27,10,8,4,4,28,12,8,393,4,16,49,8,0,4,16,0,20,16,8,98,20
2016,5,27,11,0,4,0,12,8,8,172,32,36,12,8,12,12,12,0,20,16,16,4,20
2016,5,27,12,12,16,0,8,16,24,86,,41,8,24,0,0,8,0,8,4,4,98,28
2016,5,27,13,8,4,0,4,16,12,258,12,8,0,45,0,8,0,0,0,8,4,8,16
2016,5,27,14,0,0,4,0,28,8,287,16,16,12,20,4,20,0,0,8,0,16,122,12
2016,5,27,15,4,0,4,16,53,12,131,65,0,8,28,0,12,0,0,8,0,8,8,8
2016,5,27,16,8,0,0,12,49,4,164,16,4,4,4,4,8,0,0,16,0,8,4,8
2016,5,27,17,0,4,0,86,36,8,102,16,20,0,12,8,20,0,0,8,8,4,20,8
2016,5,27,18,0,0,4,73,32,8,151,16,8,8,8,0,12,0,0,28,8,16,12,8
2016,5,27,19,0,0,4,8,110,8,82,20,28,8,12,0,4,4,0,8,4,16,4,0
2016,5,27,20,0,0,4,8,4,16,12,4,4,0,16,4,16,4,0,0,0,0,4,4
2016,5,27,21,0,0,0,0,8,20,24,16,12,0,4,0,4,0,0,12,0,4,4,4
2016,5,27,22,8,16,0,4,4,28,4,0,4,4,0,4,8,20,0,0,0,8,0,4
2016,5,27,23,0,4,0,8,4,16,12,4,8,16,8,8,0,8,0,4,4,0,4,8
2016,5,27,24,0,0,4,0,8,4,20,4,12,0,8,4,4,8,0,12,0,4,8,0
2016,5,28,1,0,0,0,12,0,8,143,4,0,0,4,8,0,0,0,8,0,8,20,0
2016,5,28,2,4,0,0,4,4,16,4,4,0,0,4,0,0,0,0,8,0,8,4,0
2016,5,28,3,0,0,28,0,8,0,155,4,4,0,8,0,0,20,0,12,0,8,4,4
2016,5,28,4,0,0,8,0,16,4,114,4,4,4,0,4,8,0,0,8,0,4,16,0
2016,5,28,5,0,12,0,12,8,0,291,8,8,12,4,0,4,4,0,4,0,0,0,4
2016,5,28,6,4,8,0,8,0,0,180,0,8,4,8,4,16,4,0,16,0,4,12,4
2016,5,28,7,0,12,0,0,0,8,86,0,4,16,4,16,4,0,0,24,0,4,8,4
2016,5,28,8,12,4,0,0,0,4,24,8,12,8,12,12,12,4,0,8,0,4,20,8
2016,5,28,9,4,4,0,28,16,4,49,20,4,12,69,12,53,4,0,4,8,16,135,8
2016,5,28,10,28,20,16,24,0,12,487,8,28,0,98,12,20,69,4,20,16,45,110,4
2016,5,28,11,4,12,16,53,8,12,791,12,65,20,36,12,16,12,0,12,12,36,192,45
2016,5,28,12,12,12,12,28,0,4,598,28,53,20,49,28,36,20,0,4,0,8,65,8
2016,5,28,13,8,16,36,49,16,0,545,28,57,16,16,49,36,32,4,12,4,28,57,4
2016,5,28,14,16,12,41,28,8,8,467,28,36,12,86,8,0,12,8,8,4,32,118,12
2016,5,28,15,8,16,8,57,20,0,307,16,28,20,36,28,41,20,4,0,8,45,98,16
2016,5,28,16,20,16,16,53,24,4,389,16,57,12,20,12,16,28,0,8,16,16,41,12
2016,5,28,17,28,28,8,24,4,0,262,28,32,24,4,8,16,16,0,4,12,16,86,4
2016,5,28,18,8,20,4,12,8,8,315,12,24,12,28,0,24,4,0,4,8,32,28,0
2016,5,28,19,16,20,4,86,0,8,250,12,16,4,16,16,0,4,0,12,0,16,61,4
2016,5,28,20,28,12,8,65,16,8,204,12,24,16,32,4,4,28,4,24,0,237,32,4
2016,5,28,21,12,8,0,4,4,0,57,0,12,12,12,8,8,16,0,8,0,4,16,8
2016,5,28,22,16,12,0,0,0,0,24,0,24,0,0,8,4,24,0,8,0,8,20,4
2016,5,28,23,12,8,0,4,4,0,20,0,12,8,4,8,4,16,0,20,0,0,12,0
2016,5,28,24,4,4,4,4,4,8,16,0,8,0,0,4,0,8,0,8,0,0,4,4
2016,5,29,1,4,8,0,12,0,8,0,4,0,0,0,8,8,8,0,12,0,0,0,0
2016,5,29,2,8,8,0,4,0,0,4,0,8,32,0,8,16,8,0,20,0,4,12,0
2016,5,29,3,0,0,0,0,0,0,45,0,0,0,4,0,8,8,0,8,0,4,8,0
2016,5,29,4,8,4,0,4,4,12,16,0,4,12,4,0,0,4,0,4,0,4,0,0
2016,5,29,5,16,0,0,4,0,8,4,0,0,0,8,4,0,0,0,12,0,8,0,0
2016,5,29,6,4,4,0,0,4,12,61,4,0,0,0,41,4,12,0,4,0,4,32,0
2016,5,29,7,24,8,0,8,8,12,114,4,16,12,36,12,36,0,4,8,4,16,180,4
2016,5,29,8,16,8,16,28,12,8,311,4,20,20,53,41,114,8,0,12,8,4,221,20
2016,5,29,9,16,8,73,28,24,4,348,,28,20,57,4,4,20,0,4,0,0,4,16
2016,5,29,10,4,4,28,16,12,20,299,16,36,16,36,36,57,16,0,12,12,8,16,24
2016,5,29,11,12,8,45,32,0,12,377,24,24,8,24,12,8,4,0,12,20,4,12,20
2016,5,29,12,16,8,24,20,8,16,446,20,36,8,24,12,8,8,0,16,0,8,8,8
2016,5,29,13,16,0,41,16,4,4,430,24,24,12,16,12,0,12,0,12,4,12,41,12
2016,5,29,14,4,8,24,16,8,0,209,20,20,12,16,8,8,8,0,8,8,12,32,12
2016,5,29,15,16,4,8,28,12,16,381,12,20,8,8,8,4,4,0,0,12,12,49,0
2016,5,29,16,12,4,24,12,8,8,467,20,20,16,8,0,4,4,0,0,16,4,61,0
2016,5,29,17,12,20,8,20,4,12,401,12,16,4,20,0,0,16,0,0,0,8,36,8
2016,5,29,18,4,12,24,16,16,12,377,12,8,16,16,0,8,28,0,4,4,8,0,4
2016,5,29,19,16,12,20,131,16,20,229,16,4,8,16,8,4,8,0,0,0,8,20,4
2016,5,29,20,8,16,8,41,16,28,278,24,12,8,4,0,0,4,0,20,0,4,8,8
2016,5,29,21,8,12,16,4,8,45,122,20,16,0,12,4,12,12,4,0,0,4,4,8
2016,5,29,22,12,4,8,20,4,16,49,16,0,4,8,0,4,0,0,4,0,8,0,4
2016,5,29,23,4,4,8,8,12,4,20,0,8,0,0,0,8,4,0,0,0,12,12,4
2016,5,29,24,4,0,4,4,4,0,4,4,0,0,0,8,0,0,0,8,0,0,0,4
2016,5,30,1,20,8,8,0,8,4,12,8,0,4,0,4,4,0,0,4,0,8,20,4
2016,5,30,2,4,0,0,0,0,4,8,4,0,4,20,0,4,8,0,0,0,0,4,8
2016,5,30,3,4,12,12,0,4,41,20,,4,4,4,4,12,16,0,0,0,0,0,0
2016,5,30,4,8,0,0,0,0,0,4,0,4,8,8,8,4,12,4,8,0,0,4,4
2016,5,30,5,4,8,4,4,4,4,8,4,12,0,24,8,4,0,0,0,0,0,4,4
2016,5,30,6,28,8,12,8,4,4,20,,45,0,8,8,0,0,4,8,4,0,0,16
2016,5,30,7,8,24,8,12,8,8,8,,16,0,8,16,4,4,0,16,0,0,8,32
2016,5,30,8,4,12,0,8,12,0,4,,41,4,0,12,0,24,0,0,0,12,0,8
2016,5,30,9,16,8,0,4,12,0,0,8,20,0,0,12,4,20,0,0,0,4,77,8
2016,5,30,10,8,12,24,12,24,0,0,,16,4,0,12,12,28,0,4,0,4,12,16
2016,5,30,11,4,4,12,8,16,0,4,0,16,4,4,12,4,12,0,8,0,12,4,16
2016,5,30,12,28,4,8,45,8,0,114,,12,4,0,0,12,8,0,4,0,24,16,20
2016,5,30,13,16,0,8,4,8,0,164,4,4,0,0,4,16,24,0,16,0,0,94,16
2016,5,30,14,8,4,0,8,8,0,69,0,8,0,8,4,12,12,0,0,0,0,8,16
2016,5,30,15,0,16,0,0,8,4,57,12,4,0,8,4,0,4,0,4,0,4,24,0
2016,5,30,16,4,4,4,4,4,0,53,4,0,0,4,4,4,0,0,0,4,0,28,4
2016,5,30,17,49,0,4,8,4,0,8,0,0,0,4,0,4,12,0,0,0,4,4,8
2016,5,30,18,12,4,8,0,0,0,12,0,0,0,0,0,4,16,0,4,0,0,12,4
2016,5,30,19,8,0,16,4,0,0,0,,4,0,0,4,12,12,0,0,0,8,0,0
2016,5,30,20,4,8,4,16,0,0,0,4,12,0,0,0,8,12,0,0,0,4,4,0
2016,5,30,21,4,8,0,8,4,0,4,0,12,0,0,4,0,4,0,4,0,0,0,0
2016,5,30,22,12,8,0,4,4,0,0,0,8,0,0,0,0,4,4,4,0,4,12,0
2016,5,30,23,0,4,0,32,8,0,0,0,0,0,0,0,12,8,0,0,0,4,0,4
2016,5,30,24,0,4,0,0,0,0,4,0,8,0,4,4,0,0,0,0,0,0,0,0
2016,5,31,1,0,0,0,4,0,0,90,0,0,4,4,0,0,4,0,0,0,0,0,0
2016,5,31,2,0,0,0,4,0,0,0,0,8,0,0,4,4,4,0,0,0,0,4,8
2016,5,31,3,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8
2016,5,31,4,0,0,4,0,0,4,0,4,0,4,4,0,8,0,0,4,0,0,0,0
2016,5,31,5,4,8,4,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0
2016,5,31,6,0,4,0,0,4,0,0,0,0,0,0,4,0,8,0,4,0,0,4,0
2016,5,31,7,12,0,0,0,8,0,0,0,0,0,0,0,49,4,0,0,0,0,0,4
2016,5,31,8,28,0,0,16,4,0,8,0,16,8,12,12,32,8,0,0,8,0,28,12
2016,5,31,9,41,4,8,8,4,12,12,16,12,12,16,0,16,12,0,0,0,8,49,4
2016,5,31,10,61,12,16,12,4,4,159,4,24,8,12,16,28,12,0,8,0,4,28,20
2016,5,31,11,8,12,8,4,4,4,131,8,8,4,12,20,20,4,0,8,0,4,4,12
2016,5,31,12,32,24,32,20,20,4,53,16,57,12,16,4,8,24,4,4,8,0,16,28
2016,5,31,13,4,8,8,8,4,8,53,12,4,0,20,20,12,16,0,4,4,4,24,8
2016,5,31,14,12,4,4,12,32,0,69,8,16,8,8,4,16,12,0,0,0,4,49,28
2016,5,31,15,41,8,4,28,12,0,155,20,4,8,8,0,12,0,0,0,8,4,16,24
2016,5,31,16,41,12,12,0,16,8,53,20,8,0,16,8,12,12,0,4,8,0,20,4
2016,5,31,17,,12,24,20,12,0,90,4,4,4,0,0,16,4,4,0,12,4,16,8
2016,5,31,18,8,4,4,45,28,4,49,12,16,0,0,0,20,12,0,4,0,12,12,4
2016,5,31,19,8,16,0,24,0,0,118,8,0,8,12,0,8,0,0,0,0,16,24,4
2016,5,31,20,8,0,4,0,16,4,82,8,8,0,0,4,12,8,0,0,8,0,4,4
2016,5,31,21,12,0,0,12,4,12,20,4,4,4,4,0,4,0,0,4,0,65,4,8
2016,5,31,22,12,8,4,0,0,4,8,4,4,0,4,4,8,0,0,8,0,4,12,0
2016,5,31,23,36,12,0,0,0,8,24,0,8,0,0,4,0,4,0,0,0,4,4,8
2016,5,31,24,94,0,0,4,4,16,8,8,0,8,8,8,4,0,0,8,0,4,4,0
2016,6,1,1,,,,,,,,,,,,,,,,,,,,
2016,6,1,2,,,,,,,,,,,,,,,,,,,,
2016,6,1,3,,,,,,,,,,,,,,,,,,,,
2016,6,1,4,,,,,,,,,,,,,,,,,,,,
2016,6,1,5,,,,,,,,,,,,,,,,,,,,
2016,6,1,6,,,,,,,,,,,,,,,,,,,,
2016,6,1,7,,,,,,,,,,,,,,,,,,,,
2016,6,1,8,,,,,,,,,,,,,,,,,,,,
2016,6,1,9,,,,,,,,,,,,,,,,,,,,
2016,6,1,10,,,,,,,,,,,,,,,,,,,,
2016,6,1,11,,,,,,,,,,,,,,,,,,,,
2016,6,1,12,,,,,,,,,,,,,,,,,,,,
2016,6,1,13,,,,,,,,,,,,,,,,,,,,
2016,6,1,14,,,,,,,,,,,,,,,,,,,,
2016,6,1,15,,,,,,,,,,,,,,,,,,,,
2016,6,1,16,,,,,,,,,,,,,,,,,,,,
2016,6,1,17,,,,,,,,,,,,,,,,,,,,
2016,6,1,18,,,,,,,,,,,,,,,,,,,,
2016,6,1,19,,,,,,,,,,,,,,,,,,,,
2016,6,1,20,,,,,,,,,,,,,,,,,,,,
2016,6,1,21,,,,,,,,,,,,,,,,,,,,
2016,6,1,22,,,,,,,,,,,,,,,,,,,,
2016,6,1,23,,,,,,,,,,,,,,,,,,,,
2016,6,1,24,,,,,,,,,,,,,,,,,,,,
2016,6,2,1,,,,,,,,,,,,,,,,,,,,
2016,6,2,2,,,,,,,,,,,,,,,,,,,,
2016,6,2,3,,,,,,,,,,,,,,,,,,,,
2016,6,2,4,,,,,,,,,,,,,,,,,,,,
2016,6,2,5,,,,,,,,,,,,,,,,,,,,
2016,6,2,6,,,,,,,,,,,,,,,,,,,,
2016,6,2,7,,,,,,,,,,,,,,,,,,,,
2016,6,2,8,,,,,,,,,,,,,,,,,,,,
2016,6,2,9,,,,,,,,,,,,,,,,,,,,
2016,6,2,10,,,,,,,,,,,,,,,,,,,,
2016,6,2,11,,,,,,,,,,,,,,,,,,,,
2016,6,2,12,,,,,,,,,,,,,,,,,,,,
2016,6,2,13,,,,,,,,,,,,,,,,,,,,
2016,6,2,14,,,,,,,,,,,,,,,,,,,,
2016,6,2,15,,,,,,,,,,,,,,,,,,,,
2016,6,2,16,,,,,,,,,,,,,,,,,,,,
2016,6,2,17,,,,,,,,,,,,,,,,,,,,
2016,6,2,18,,,,,,,,,,,,,,,,,,,,
2016,6,2,19,,,,,,,,,,,,,,,,,,,,
2016,6,2,20,,,,,,,,,,,,,,,,,,,,
2016,6,2,21,,,,,,,,,,,,,,,,,,,,
2016,6,2,22,,,,,,,,,,,,,,,,,,,,
2016,6,2,23,,,,,,,,,,,,,,,,,,,,
2016,6,2,24,,,,,,,,,,,,,,,,,,,,
2016,6,3,1,,,,,,,,,,,,,,,,,,,,
2016,6,3,2,,,,,,,,,,,,,,,,,,,,
2016,6,3,3,,,,,,,,,,,,,,,,,,,,
2016,6,3,4,,,,,,,,,,,,,,,,,,,,
2016,6,3,5,,,,,,,,,,,,,,,,,,,,
2016,6,3,6,,,,,,,,,,,,,,,,,,,,
2016,6,3,7,,,,,,,,,,,,,,,,,,,,
2016,6,3,8,,,,,,,,,,,,,,,,,,,,
2016,6,3,9,,,,,,,,,,,,,,,,,,,,
2016,6,3,10,,,,,,,,,,,,,,,,,,,,
2016,6,3,11,,,,,,,,,,,,,,,,,,,,
2016,6,3,12,,,,,,,,,,,,,,,,,,,,
2016,6,3,13,,,,,,,,,,,,,,,,,,,,
2016,6,3,14,,,,,,,,,,,,,,,,,,,,
2016,6,3,15,,,,,,,,,,,,,,,,,,,,
2016,6,3,16,,,,,,,,,,,,,,,,,,,,
2016,6,3,17,,,,,,,,,,,,,,,,,,,,
2016,6,3,18,,,,,,,,,,,,,,,,,,,,
2016,6,3,19,,,,,,,,,,,,,,,,,,,,
2016,6,3,20,,,,,,,,,,,,,,,,,,,,
2016,6,3,21,,,,,,,,,,,,,,,,,,,,
2016,6,3,22,,,,,,,,,,,,,,,,,,,,
2016,6,3,23,,,,,,,,,,,,,,,,,,,,
2016,6,3,24,,,,,,,,,,,,,,,,,,,,
2016,6,4,1,,,,,,,,,,,,,,,,,,,,
2016,6,4,2,,,,,,,,,,,,,,,,,,,,
2016,6,4,3,,,,,,,,,,,,,,,,,,,,
2016,6,4,4,,,,,,,,,,,,,,,,,,,,
2016,6,4,5,,,,,,,,,,,,,,,,,,,,
2016,6,4,6,,,,,,,,,,,,,,,,,,,,
2016,6,4,7,,,,,,,,,,,,,,,,,,,,
2016,6,4,8,,,,,,,,,,,,,,,,,,,,
2016,6,4,9,,,,,,,,,,,,,,,,,,,,
2016,6,4,10,,,,,,,,,,,,,,,,,,,,
2016,6,4,11,,,,,,,,,,,,,,,,,,,,
2016,6,4,12,,,,,,,,,,,,,,,,,,,,
2016,6,4,13,,,,,,,,,,,,,,,,,,,,
2016,6,4,14,,,,,,,,,,,,,,,,,,,,
2016,6,4,15,,,,,,,,,,,,,,,,,,,,
2016,6,4,16,,,,,,,,,,,,,,,,,,,,
2016,6,4,17,,,,,,,,,,,,,,,,,,,,
2016,6,4,18,,,,,,,,,,,,,,,,,,,,
2016,6,4,19,,,,,,,,,,,,,,,,,,,,
2016,6,4,20,,,,,,,,,,,,,,,,,,,,
2016,6,4,21,,,,,,,,,,,,,,,,,,,,
2016,6,4,22,,,,,,,,,,,,,,,,,,,,
2016,6,4,23,,,,,,,,,,,,,,,,,,,,
2016,6,4,24,,,,,,,,,,,,,,,,,,,,
2016,6,5,1,,,,,,,,,,,,,,,,,,,,
2016,6,5,2,,,,,,,,,,,,,,,,,,,,
2016,6,5,3,,,,,,,,,,,,,,,,,,,,
2016,6,5,4,,,,,,,,,,,,,,,,,,,,
2016,6,5,5,,,,,,,,,,,,,,,,,,,,
2016,6,5,6,,,,,,,,,,,,,,,,,,,,
2016,6,5,7,,,,,,,,,,,,,,,,,,,,
2016,6,5,8,,,,,,,,,,,,,,,,,,,,
2016,6,5,9,,,,,,,,,,,,,,,,,,,,
2016,6,5,10,,,,,,,,,,,,,,,,,,,,
2016,6,5,11,,,,,,,,,,,,,,,,,,,,
2016,6,5,12,,,,,,,,,,,,,,,,,,,,
2016,6,5,13,,,,,,,,,,,,,,,,,,,,
2016,6,5,14,,,,,,,,,,,,,,,,,,,,
2016,6,5,15,,,,,,,,,,,,,,,,,,,,
2016,6,5,16,,,,,,,,,,,,,,,,,,,,
2016,6,5,17,,,,,,,,,,,,,,,,,,,,
2016,6,5,18,,,,,,,,,,,,,,,,,,,,
2016,6,5,19,,,,,,,,,,,,,,,,,,,,
2016,6,5,20,,,,,,,,,,,,,,,,,,,,
2016,6,5,21,,,,,,,,,,,,,,,,,,,,
2016,6,5,22,,,,,,,,,,,,,,,,,,,,
2016,6,5,23,,,,,,,,,,,,,,,,,,,,
2016,6,5,24,,,,,,,,,,,,,,,,,,,,
2016,6,6,1,,,,,,,,,,,,,,,,,,,,
2016,6,6,2,,,,,,,,,,,,,,,,,,,,
2016,6,6,3,,,,,,,,,,,,,,,,,,,,
2016,6,6,4,,,,,,,,,,,,,,,,,,,,
2016,6,6,5,,,,,,,,,,,,,,,,,,,,
2016,6,6,6,,,,,,,,,,,,,,,,,,,,
2016,6,6,7,,,,,,,,,,,,,,,,,,,,
2016,6,6,8,,,,,,,,,,,,,,,,,,,,
2016,6,6,9,,,,,,,,,,,,,,,,,,,,
2016,6,6,10,,,,,,,,,,,,,,,,,,,,
2016,6,6,11,,,,,,,,,,,,,,,,,,,,
2016,6,6,12,,,,,,,,,,,,,,,,,,,,
2016,6,6,13,,,,,,,,,,,,,,,,,,,,
2016,6,6,14,,,,,,,,,,,,,,,,,,,,
2016,6,6,15,,,,,,,,,,,,,,,,,,,,
2016,6,6,16,,,,,,,,,,,,,,,,,,,,
2016,6,6,17,,,,,,,,,,,,,,,,,,,,
2016,6,6,18,,,,,,,,,,,,,,,,,,,,
2016,6,6,19,,,,,,,,,,,,,,,,,,,,
2016,6,6,20,,,,,,,,,,,,,,,,,,,,
2016,6,6,21,,,,,,,,,,,,,,,,,,,,
2016,6,6,22,,,,,,,,,,,,,,,,,,,,
2016,6,6,23,,,,,,,,,,,,,,,,,,,,
2016,6,6,24,,,,,,,,,,,,,,,,,,,,
2016,6,7,1,,,,,,,,,,,,,,,,,,,,
2016,6,7,2,,,,,,,,,,,,,,,,,,,,
2016,6,7,3,,,,,,,,,,,,,,,,,,,,
2016,6,7,4,,,,,,,,,,,,,,,,,,,,
2016,6,7,5,,,,,,,,,,,,,,,,,,,,
2016,6,7,6,,,,,,,,,,,,,,,,,,,,
2016,6,7,7,,,,,,,,,,,,,,,,,,,,
2016,6,7,8,,,,,,,,,,,,,,,,,,,,
2016,6,7,9,,,,,,,,,,,,,,,,,,,,
2016,6,7,10,,,,,,,,,,,,,,,,,,,,
2016,6,7,11,,,,,,,,,,,,,,,,,,,,
2016,6,7,12,,,,,,,,,,,,,,,,,,,,
2016,6,7,13,,,,,,,,,,,,,,,,,,,,
2016,6,7,14,,,,,,,,,,,,,,,,,,,,
2016,6,7,15,,,,,,,,,,,,,,,,,,,,
2016,6,7,16,,,,,,,,,,,,,,,,,,,,
2016,6,7,17,,,,,,,,,,,,,,,,,,,,
2016,6,7,18,,,,,,,,,,,,,,,,,,,,
2016,6,7,19,,,,,,,,,,,,,,,,,,,,
2016,6,7,20,,,,,,,,,,,,,,,,,,,,
2016,6,7,21,,,,,,,,,,,,,,,,,,,,
2016,6,7,22,,,,,,,,,,,,,,,,,,,,
2016,6,7,23,,,,,,,,,,,,,,,,,,,,
2016,6,7,24,,,,,,,,,,,,,,,,,,,,
2016,6,8,1,,,,,,,,,,,,,,,,,,,,
2016,6,8,2,,,,,,,,,,,,,,,,,,,,
2016,6,8,3,,,,,,,,,,,,,,,,,,,,
2016,6,8,4,,,,,,,,,,,,,,,,,,,,
2016,6,8,5,,,,,,,,,,,,,,,,,,,,
2016,6,8,6,,,,,,,,,,,,,,,,,,,,
2016,6,8,7,,,,,,,,,,,,,,,,,,,,
2016,6,8,8,,,,,,,,,,,,,,,,,,,,
2016,6,8,9,,,,,,,,,,,,,,,,,,,,
2016,6,8,10,,,,,,,,,,,,,,,,,,,,
2016,6,8,11,,,,,,,,,,,,,,,,,,,,
2016,6,8,12,,,,,,,,,,,,,,,,,,,,
2016,6,8,13,,,,,,,,,,,,,,,,,,,,
2016,6,8,14,,,,,,,,,,,,,,,,,,,,
2016,6,8,15,,,,,,,,,,,,,,,,,,,,
2016,6,8,16,,,,,,,,,,,,,,,,,,,,
2016,6,8,17,,,,,,,,,,,,,,,,,,,,
2016,6,8,18,,,,,,,,,,,,,,,,,,,,
2016,6,8,19,,,,,,,,,,,,,,,,,,,,
2016,6,8,20,,,,,,,,,,,,,,,,,,,,
2016,6,8,21,,,,,,,,,,,,,,,,,,,,
2016,6,8,22,,,,,,,,,,,,,,,,,,,,
2016,6,8,23,,,,,,,,,,,,,,,,,,,,
2016,6,8,24,,,,,,,,,,,,,,,,,,,,
2016,6,9,1,,,,,,,,,,,,,,,,,,,,
2016,6,9,2,,,,,,,,,,,,,,,,,,,,
2016,6,9,3,,,,,,,,,,,,,,,,,,,,
2016,6,9,4,,,,,,,,,,,,,,,,,,,,
2016,6,9,5,,,,,,,,,,,,,,,,,,,,
2016,6,9,6,,,,,,,,,,,,,,,,,,,,
2016,6,9,7,,,,,,,,,,,,,,,,,,,,
2016,6,9,8,,,,,,,,,,,,,,,,,,,,
2016,6,9,9,,,,,,,,,,,,,,,,,,,,
2016,6,9,10,,,,,,,,,,,,,,,,,,,,
2016,6,9,11,,,,,,,,,,,,,,,,,,,,
2016,6,9,12,,,,,,,,,,,,,,,,,,,,
2016,6,9,13,,,,,,,,,,,,,,,,,,,,
2016,6,9,14,,,,,,,,,,,,,,,,,,,,
2016,6,9,15,,,,,,,,,,,,,,,,,,,,
2016,6,9,16,,,,,,,,,,,,,,,,,,,,
2016,6,9,17,,,,,,,,,,,,,,,,,,,,
2016,6,9,18,,,,,,,,,,,,,,,,,,,,
2016,6,9,19,,,,,,,,,,,,,,,,,,,,
2016,6,9,20,,,,,,,,,,,,,,,,,,,,
2016,6,9,21,,,,,,,,,,,,,,,,,,,,
2016,6,9,22,,,,,,,,,,,,,,,,,,,,
2016,6,9,23,,,,,,,,,,,,,,,,,,,,
2016,6,9,24,,,,,,,,,,,,,,,,,,,,
2016,6,10,1,,,,,,,,,,,,,,,,,,,,
2016,6,10,2,,,,,,,,,,,,,,,,,,,,
2016,6,10,3,,,,,,,,,,,,,,,,,,,,
2016,6,10,4,,,,,,,,,,,,,,,,,,,,
2016,6,10,5,,,,,,,,,,,,,,,,,,,,
2016,6,10,6,,,,,,,,,,,,,,,,,,,,
2016,6,10,7,,,,,,,,,,,,,,,,,,,,
2016,6,10,8,,,,,,,,,,,,,,,,,,,,
2016,6,10,9,,,,,,,,,,,,,,,,,,,,
2016,6,10,10,,,,,,,,,,,,,,,,,,,,
2016,6,10,11,,,,,,,,,,,,,,,,,,,,
2016,6,10,12,,,,,,,,,,,,,,,,,,,,
2016,6,10,13,,,,,,,,,,,,,,,,,,,,
2016,6,10,14,,,,,,,,,,,,,,,,,,,,
2016,6,10,15,,,,,,,,,,,,,,,,,,,,
2016,6,10,16,,,,,,,,,,,,,,,,,,,,
2016,6,10,17,,,,,,,,,,,,,,,,,,,,
2016,6,10,18,,,,,,,,,,,,,,,,,,,,
2016,6,10,19,,,,,,,,,,,,,,,,,,,,
