年,月,日,時,水戸,つくば,笠間,宇都宮,栃木林業,日光,前橋,子持,さいたま,飯能,寄居,船橋,市原,山武,君津,小平,高尾,横浜,川崎,厚木
2014,5,26,22,4,0,0,4,4,0,0,0,0,4,8,0,4,8,0,4,0,0,16,8
2014,5,26,23,0,4,0,4,0,0,0,0,0,8,12,4,0,4,0,0,4,4,4,0
2014,5,26,24,20,4,0,4,4,0,0,0,4,4,20,12,8,8,,4,4,0,0,12
2014,5,27,1,4,0,0,4,8,0,4,0,4,0,20,0,8,0,4,0,4,4,0,0
2014,5,27,2,4,0,0,0,4,0,8,0,4,0,0,0,8,0,0,4,0,0,0,0
2014,5,27,3,0,8,0,0,0,0,8,0,0,0,8,0,4,4,0,4,4,0,0,0
2014,5,27,4,4,0,0,0,20,0,0,0,0,4,0,0,4,4,0,0,0,0,0,4
2014,5,27,5,0,0,0,0,0,0,4,0,0,0,8,4,0,0,12,4,0,4,0,8
2014,5,27,6,4,4,0,0,4,0,0,0,0,0,0,4,0,4,4,0,4,0,4,0
2014,5,27,7,0,4,0,0,0,0,4,0,0,0,0,4,36,0,0,0,0,0,0,0
2014,5,27,8,0,82,0,0,0,0,8,16,0,0,4,0,4,0,0,0,0,0,0,8
2014,5,27,9,0,0,0,4,0,0,8,0,4,16,8,4,0,12,0,4,4,8,16,32
2014,5,27,10,0,24,0,12,0,0,12,20,12,8,12,16,8,0,8,0,4,4,4,69
2014,5,27,11,0,16,4,12,0,0,8,4,16,,8,12,20,0,16,12,0,20,24,4
2014,5,27,12,12,0,0,49,8,0,8,8,8,0,0,12,12,16,8,8,4,32,4,16
2014,5,27,13,4,8,0,61,20,0,49,12,16,41,0,8,12,16,0,8,0,16,8,12
2014,5,27,14,16,4,12,49,12,4,4,16,16,4,8,4,8,12,0,24,20,12,20,12
2014,5,27,15,24,4,16,12,24,16,8,45,12,16,8,8,12,0,20,20,4,4,24,12
2014,5,27,16,41,28,12,41,41,8,16,53,28,28,4,0,4,16,4,8,8,16,8,315
2014,5,27,17,45,24,8,90,53,0,57,45,8,12,12,8,12,12,0,16,0,8,12,16
2014,5,27,18,12,12,8,241,36,20,4,41,8,12,20,8,8,36,4,16,0,20,16,0
2014,5,27,19,8,8,4,45,12,12,12,12,4,8,8,0,20,16,0,4,8,16,4,20
2014,5,27,20,12,4,0,20,65,0,24,20,0,28,4,8,8,4,0,0,0,20,12,4
2014,5,27,21,4,12,0,16,16,12,20,12,4,0,8,12,4,4,4,12,0,4,8,0
2014,5,27,22,12,0,0,4,16,4,0,16,12,0,4,4,4,4,4,0,0,8,0,8
2014,5,27,23,4,4,0,4,8,0,12,0,12,0,0,0,0,0,0,0,0,4,4,0
2014,5,27,24,8,0,0,8,0,8,4,4,24,0,12,4,0,0,4,4,0,4,0,4
2014,5,28,1,0,0,4,4,4,8,8,4,0,4,0,8,4,8,4,4,0,0,4,0
2014,5,28,2,0,0,4,0,0,4,0,4,8,0,16,8,8,0,4,4,0,8,0,0
2014,5,28,3,8,4,8,16,0,0,20,4,0,0,0,4,0,0,0,0,0,0,0,4
2014,5,28,4,0,0,4,4,8,0,12,24,4,4,4,4,4,0,4,16,0,4,0,4
2014,5,28,5,8,0,0,24,0,0,8,4,8,0,4,,4,4,8,8,0,8,12,0
2014,5,28,6,8,4,16,4,20,0,32,16,0,4,4,4,8,4,0,4,0,4,0,0
2014,5,28,7,20,4,4,20,12,4,28,12,4,4,4,8,82,4,12,8,4,8,4,24
2014,5,28,8,28,36,4,24,28,12,28,12,4,4,8,8,8,4,12,0,0,32,4,82
2014,5,28,9,24,16,32,82,16,12,16,8,16,12,20,12,4,4,8,28,20,94,8,49
2014,5,28,10,28,16,8,32,28,8,16,20,12,12,28,20,0,20,69,53,8,24,49,36
2014,5,28,11,36,8,4,53,16,0,45,0,12,28,4,20,28,16,69,16,0,28,32,20
2014,5,28,12,12,12,12,53,8,12,24,12,16,16,8,8,0,16,12,16,8,28,32,36
2014,5,28,13,20,12,12,20,16,4,0,20,8,4,12,20,8,20,24,36,4,20,24,12
2014,5,28,14,4,12,4,24,28,4,16,8,24,4,12,20,12,12,16,8,4,20,16,0
2014,5,28,15,20,16,12,16,8,0,4,16,12,8,12,20,4,8,4,12,4,32,16,8
2014,5,28,16,8,12,4,16,0,4,8,8,4,8,8,8,8,4,4,16,4,0,36,8
2014,5,28,17,28,0,0,8,16,0,12,8,12,8,12,4,20,4,8,4,0,24,28,12
2014,5,28,18,73,4,4,45,20,4,32,0,0,4,36,4,12,16,24,20,0,16,4,4
2014,5,28,19,4,16,0,36,0,8,28,20,16,0,8,12,8,20,4,53,0,24,4,8
2014,5,28,20,20,28,0,16,20,4,12,20,41,8,90,8,0,20,0,16,4,8,24,20
2014,5,28,21,4,36,0,20,16,4,16,4,0,20,20,16,4,8,16,16,0,12,4,20
2014,5,28,22,16,8,4,90,0,4,0,20,4,24,8,4,8,0,0,24,4,8,0,0
2014,5,28,23,12,28,0,65,8,0,12,8,20,0,16,4,4,12,8,16,4,12,16,4
2014,5,28,24,12,4,4,45,8,8,8,4,8,0,20,0,4,12,0,12,0,4,8,4
2014,5,29,1,16,12,0,12,8,0,8,4,12,0,4,4,0,4,4,12,0,4,4,8
2014,5,29,2,16,4,0,8,4,0,4,0,16,12,0,8,8,4,4,4,0,20,4,0
2014,5,29,3,12,0,4,4,4,0,8,8,4,4,8,4,8,0,0,8,0,4,8,4
2014,5,29,4,0,16,0,16,0,0,8,4,0,0,4,4,4,8,0,12,4,4,4,4
2014,5,29,5,0,12,4,12,0,0,8,4,12,12,0,8,8,4,0,8,4,4,8,0
2014,5,29,6,4,8,0,20,8,0,8,4,12,0,4,4,16,0,8,20,0,0,8,0
2014,5,29,7,8,12,0,41,12,0,8,4,24,12,16,8,12,16,24,36,12,45,94,12
2014,5,29,8,16,8,8,114,20,8,12,4,16,12,41,24,8,24,4,36,4,28,82,16
2014,5,29,9,94,8,16,41,16,4,20,8,28,28,28,8,8,16,16,20,0,24,57,28
2014,5,29,10,53,8,20,53,12,12,36,4,12,20,16,8,4,45,8,16,4,28,65,32
2014,5,29,11,4,16,12,41,0,4,61,16,0,24,20,8,8,45,4,16,4,20,32,20
2014,5,29,12,41,20,8,4,16,12,24,20,12,8,16,16,12,20,12,36,4,12,24,4
2014,5,29,13,16,4,8,32,4,12,32,32,16,16,12,12,4,24,8,12,4,12,20,0
2014,5,29,14,20,12,12,45,16,0,102,45,12,20,16,16,8,24,8,8,4,24,12,20
2014,5,29,15,16,16,4,24,32,0,73,8,24,8,32,20,20,24,8,24,4,20,28,4
2014,5,29,16,4,4,4,57,12,4,8,24,8,86,82,4,20,20,4,24,4,12,12,0
2014,5,29,17,4,8,0,61,16,0,36,12,12,32,4,0,12,49,16,16,8,20,20,4
2014,5,29,18,20,32,4,45,12,12,8,12,8,45,28,12,4,57,0,12,4,12,20,28
2014,5,29,19,24,20,8,65,28,8,73,16,8,28,16,16,28,8,20,73,8,12,53,8
2014,5,29,20,24,28,8,36,16,16,12,20,4,12,8,8,16,8,4,12,8,4,12,4
2014,5,29,21,61,8,0,45,24,4,16,4,49,16,8,8,8,12,8,28,4,0,4,20
2014,5,29,22,16,0,0,49,20,4,24,0,16,4,0,12,4,8,0,8,0,4,16,0
2014,5,29,23,12,8,0,57,12,0,8,8,8,4,12,0,12,8,8,4,0,20,16,8
2014,5,29,24,12,12,0,20,8,0,24,4,20,4,4,0,8,16,0,4,0,4,0,0
2014,5,30,1,4,0,0,36,4,0,8,8,4,4,0,4,12,8,0,12,0,0,4,4
2014,5,30,2,12,8,4,28,0,0,8,0,4,0,4,4,0,4,4,16,0,0,16,0
2014,5,30,3,0,20,0,12,0,0,8,32,12,0,4,4,4,0,4,4,4,12,8,4
2014,5,30,4,8,4,4,4,0,0,4,8,12,0,0,0,4,0,0,4,4,4,4,0
2014,5,30,5,12,8,4,0,4,0,28,4,8,8,0,0,4,4,0,16,0,12,4,0
2014,5,30,6,12,8,0,4,16,0,20,0,12,0,24,4,4,0,0,4,0,118,12,0
2014,5,30,7,20,16,0,188,16,0,12,12,20,20,41,8,8,16,41,45,12,241,20,8
2014,5,30,8,20,16,0,82,16,0,45,4,45,20,49,73,180,28,28,32,8,77,86,12
2014,5,30,9,41,12,4,102,24,4,45,16,32,28,12,36,20,12,12,45,24,98,61,28
2014,5,30,10,36,20,4,86,24,0,127,8,49,16,36,28,24,8,8,16,12,102,41,57
2014,5,30,11,20,20,45,24,36,4,98,20,16,20,16,16,0,24,32,20,8,32,77,28
2014,5,30,12,12,12,20,36,16,8,32,12,28,16,16,4,8,12,24,12,12,28,49,24
2014,5,30,13,8,8,8,69,16,16,53,16,28,,4,8,8,4,12,20,12,20,16,20
2014,5,30,14,8,20,4,49,20,12,16,16,16,12,0,24,8,16,8,28,20,36,36,12
2014,5,30,15,32,12,12,16,16,4,24,32,8,12,8,4,0,12,28,4,4,28,32,24
2014,5,30,16,12,12,4,41,12,4,28,12,28,4,4,4,12,32,8,28,8,49,36,4
2014,5,30,17,24,20,4,28,24,0,32,8,12,12,4,12,0,45,16,16,4,36,32,12
2014,5,30,18,28,4,4,49,53,12,45,24,28,12,12,8,20,24,12,24,8,69,20,28
2014,5,30,19,28,20,8,32,36,12,36,4,20,12,16,8,8,28,28,12,8,32,20,4
2014,5,30,20,24,45,12,45,32,16,57,12,12,8,32,8,12,16,24,36,12,20,36,8
2014,5,30,21,36,20,12,69,16,4,32,24,16,24,57,0,8,8,20,0,8,12,24,12
2014,5,30,22,32,4,0,16,4,0,49,12,16,12,16,4,32,12,8,8,4,0,0,4
2014,5,30,23,16,32,0,32,16,8,16,16,0,4,12,4,4,16,4,4,12,8,4,8
2014,5,30,24,0,12,0,8,4,4,4,4,12,12,12,4,4,4,4,0,0,0,4,0
2014,5,31,1,-9991,-9991,-9991,16,16,4,24,28,0,12,8,4,12,20,8,4,4,4,12,0
2014,5,31,2,-9991,-9991,-9991,16,8,0,45,28,0,12,4,4,4,4,0,8,0,0,53,4
2014,5,31,3,-9991,-9991,-9991,4,4,8,41,16,24,4,8,8,4,4,4,4,0,8,4,0
2014,5,31,4,-9991,-9991,-9991,4,16,24,28,0,12,0,8,4,4,0,0,0,4,4,4,0
2014,5,31,5,-9991,-9991,-9991,4,16,4,36,24,12,0,0,4,4,0,0,0,4,4,12,4
2014,5,31,6,-9991,-9991,-9991,102,0,0,16,4,4,4,20,0,4,4,0,16,8,0,8,4
2014,5,31,7,-9991,-9991,-9991,159,12,8,20,0,32,20,82,36,12,4,8,16,0,225,41,12
2014,5,31,8,-9991,-9991,-9991,94,12,12,106,16,24,32,4,24,16,16,20,45,8,102,348,32
2014,5,31,9,-9991,-9991,-9991,110,16,12,32,16,16,36,16,28,12,36,8,8,4,45,155,61
2014,5,31,10,-9991,-9991,-9991,82,12,12,32,16,8,49,20,32,8,20,12,20,8,114,61,45
2014,5,31,11,-9991,-9991,-9991,102,8,0,24,20,20,61,24,,12,12,12,8,8,32,86,36
2014,5,31,12,-9991,-9991,-9991,204,8,12,32,20,131,65,45,20,8,4,20,16,8,77,82,20
2014,5,31,13,-9991,-9991,-9991,65,65,0,69,28,24,77,20,16,12,12,28,20,20,20,12,20
2014,5,31,14,-9991,-9991,-9991,106,4,4,49,32,12,53,16,,0,16,4,12,28,4,127,20
2014,5,31,15,-9991,-9991,-9991,61,20,8,41,45,16,36,12,,41,20,4,0,0,24,41,16
2014,5,31,16,-9991,-9991,-9991,65,8,0,57,24,8,49,4,12,36,8,4,4,0,32,57,4
2014,5,31,17,-9991,-9991,-9991,73,24,61,45,8,41,77,12,12,20,8,8,4,4,16,20,12
2014,5,31,18,-9991,-9991,-9991,57,98,16,73,24,12,32,41,4,12,12,8,8,12,4,61,16
2014,5,31,19,-9991,-9991,-9991,32,32,16,131,20,4,24,16,28,12,28,4,4,4,32,65,20
2014,5,31,20,-9991,-9991,-9991,20,41,4,45,20,8,16,20,16,12,20,4,4,0,16,57,32
2014,5,31,21,-9991,-9991,-9991,45,12,24,41,12,8,4,28,12,16,8,24,16,4,12,16,8
2014,5,31,22,-9991,-9991,-9991,16,196,4,45,24,20,20,0,8,4,12,8,0,16,4,28,4
2014,5,31,23,-9991,-9991,-9991,36,,0,61,8,36,4,0,20,8,8,16,12,4,4,4,0
2014,5,31,24,-9991,-9991,-9991,20,,4,20,16,36,8,24,0,12,0,12,0,8,0,0,0
2014,6,1,1,8,0,0,45,,0,41,12,8,12,20,0,0,12,4,4,0,4,0,0
2014,6,1,2,4,0,4,36,,0,16,8,8,12,20,0,8,0,8,4,4,8,12,4
2014,6,1,3,0,4,4,32,,4,24,8,12,4,32,0,0,4,4,12,0,4,24,0
2014,6,1,4,12,8,0,32,,12,16,20,4,8,36,8,0,12,4,4,0,8,0,0
2014,6,1,5,16,0,0,16,,20,28,28,8,8,41,0,8,4,0,12,8,4,4,0
2014,6,1,6,12,4,0,36,,16,12,12,16,12,4,4,4,4,0,12,16,4,0,0
2014,6,1,7,32,32,4,90,,8,4,69,57,24,49,36,8,32,16,36,28,188,155,20
2014,6,1,8,32,16,4,49,,0,20,12,24,28,0,24,8,32,12,28,487,82,65,32
2014,6,1,9,61,28,12,45,,16,32,32,28,24,28,20,32,36,4,28,32,94,184,41
2014,6,1,10,118,24,4,36,,4,53,36,57,82,57,36,8,73,8,20,49,45,53,36
2014,6,1,11,73,24,8,65,,8,36,28,12,53,8,4,16,49,16,16,16,61,73,45
2014,6,1,12,69,36,20,53,,4,36,12,24,41,57,8,12,28,65,16,16,32,45,32
2014,6,1,13,20,20,0,41,,8,28,12,28,24,53,53,12,28,24,4,16,57,45,24
2014,6,1,14,20,41,20,41,,4,20,4,12,49,8,20,20,20,20,16,4,32,45,20
2014,6,1,15,16,24,16,41,,12,20,,28,32,0,8,8,28,24,24,12,49,61,4
2014,6,1,16,32,16,16,36,,16,16,8,8,24,4,8,20,24,4,4,4,28,53,16
2014,6,1,17,12,12,4,16,,32,20,24,24,41,0,16,4,36,0,4,12,16,57,4
2014,6,1,18,8,41,45,200,,16,41,24,16,20,65,12,12,32,8,4,12,41,20,4
2014,6,1,19,57,12,28,28,,36,73,20,4,20,45,12,28,24,8,4,4,61,24,8
2014,6,1,20,45,32,0,49,,28,131,45,12,8,65,8,4,8,8,28,0,57,122,24
2014,6,1,21,24,8,16,69,,8,110,12,12,0,12,4,8,16,4,45,4,8,4,0
2014,6,1,22,28,57,8,24,,28,24,,8,12,8,4,12,8,0,12,0,8,0,0
2014,6,1,23,20,8,0,53,,24,32,16,8,4,4,8,12,4,4,0,8,4,8,4
2014,6,1,24,16,0,4,8,,4,24,8,16,8,0,0,12,8,0,8,4,8,0,8
2014,6,2,1,20,0,4,57,,0,12,16,32,0,8,0,4,0,0,4,4,4,0,0
2014,6,2,2,8,8,0,8,,4,12,4,4,4,0,4,0,4,0,4,4,0,0,0
2014,6,2,3,8,12,0,8,,8,28,4,0,12,16,8,0,0,4,12,8,0,8,4
2014,6,2,4,12,0,4,69,,0,24,4,12,0,20,0,0,16,0,0,0,4,4,8
2014,6,2,5,16,0,0,20,,0,20,12,0,8,16,4,4,0,0,0,0,0,4,4
2014,6,2,6,28,20,8,12,,4,28,8,16,12,16,0,0,0,8,24,8,12,4,4
2014,6,2,7,65,28,4,127,,0,41,8,8,12,45,8,4,4,16,36,16,196,241,16
2014,6,2,8,61,28,12,49,,0,24,12,28,20,53,4,20,16,32,41,20,98,254,24
2014,6,2,9,94,12,12,32,,16,20,12,12,36,16,12,53,20,36,45,16,77,147,49
2014,6,2,10,69,24,24,41,,4,28,,24,28,16,16,61,28,32,8,20,151,143,73
2014,6,2,11,24,32,12,53,,8,65,28,28,0,8,24,57,28,28,8,16,213,122,49
2014,6,2,12,24,24,12,32,,8,32,12,24,20,8,24,106,41,8,16,4,131,69,24
2014,6,2,13,41,4,4,36,,16,20,16,8,45,20,24,45,20,28,12,12,12,86,28
2014,6,2,14,28,20,16,82,,16,36,4,41,45,16,20,24,8,41,28,0,159,65,16
2014,6,2,15,16,32,49,82,,4,28,16,45,36,16,24,20,8,24,36,8,69,69,36
2014,6,2,16,16,12,0,36,,8,32,24,36,32,4,20,12,32,61,4,8,49,82,28
2014,6,2,17,16,32,8,32,,8,20,24,24,24,4,8,4,16,832,12,12,77,82,36
2014,6,2,18,8,12,4,28,,20,36,12,24,20,8,8,8,4,16,4,4,8,61,16
2014,6,2,19,20,4,12,8,,49,41,36,24,24,45,16,20,16,12,16,8,4,61,16
2014,6,2,20,16,8,16,28,,20,16,12,20,16,36,16,8,4,20,16,0,28,36,12
2014,6,2,21,4,8,0,32,,4,24,12,12,8,32,8,0,4,0,36,0,36,8,20
2014,6,2,22,16,0,0,20,,8,24,12,8,24,49,12,8,4,4,4,4,8,8,4
2014,6,2,23,0,0,0,53,,20,28,0,8,0,41,4,0,4,0,16,4,12,0,28
2014,6,2,24,0,8,0,12,,4,20,0,4,16,12,0,4,4,4,28,0,4,4,0
2014,6,3,1,20,4,0,8,,0,4,0,4,0,53,8,4,4,0,4,0,0,0,0
2014,6,3,2,4,0,4,4,,0,24,12,0,8,12,0,0,8,4,0,0,4,0,0
2014,6,3,3,4,0,0,4,,0,12,4,4,8,16,4,8,4,4,0,4,0,4,4
2014,6,3,4,8,0,0,4,,0,53,4,8,0,12,0,0,8,0,8,8,0,0,8
2014,6,3,5,8,0,4,4,,0,20,12,0,4,8,0,8,0,0,4,4,8,0,0
2014,6,3,6,0,4,0,4,,4,16,12,4,4,12,4,0,12,0,4,8,16,16,4
2014,6,3,7,16,8,4,8,,0,16,8,4,4,8,8,4,4,0,4,4,4,4,8
2014,6,3,8,12,4,8,82,,16,57,4,16,8,69,12,8,4,4,69,12,340,172,20
2014,6,3,9,45,4,0,364,,8,61,,16,8,135,32,36,28,12,328,12,631,135,69
2014,6,3,10,114,24,8,434,,8,,,20,16,53,36,8,61,36,135,8,221,122,53
2014,6,3,11,8,28,4,196,,12,,,57,24,61,20,32,57,24,90,8,221,73,36
2014,6,3,12,36,24,4,364,,8,,,24,24,41,12,41,24,32,49,12,164,110,12
2014,6,3,13,8,12,4,176,,12,,,36,20,45,4,0,24,16,24,8,41,49,20
2014,6,3,14,20,4,12,73,,,,,12,16,73,12,16,20,16,20,0,,28,8
2014,6,3,15,20,8,4,127,,,,,20,12,12,20,12,28,16,12,4,,16,28
2014,6,3,16,8,24,8,69,,,,,41,20,32,8,28,16,20,12,4,,36,12
2014,6,3,17,16,24,0,155,,,,,77,4,32,20,0,16,20,16,8,,69,20
2014,6,3,18,36,20,0,291,,,,,24,12,32,12,8,8,4,114,24,,151,8
2014,6,3,19,24,36,4,94,,,,,57,12,53,20,12,0,16,57,4,,12,12
2014,6,3,20,20,0,4,57,,,,,12,12,20,4,0,0,32,4,4,,73,0
2014,6,3,21,8,16,4,4,,,,,8,0,20,0,12,4,4,12,4,,4,4
2014,6,3,22,0,8,4,4,,,,,8,0,12,8,12,4,0,4,16,,28,4
2014,6,3,23,4,4,4,8,,,,,12,4,16,8,4,0,0,0,12,,45,8
2014,6,3,24,0,8,0,0,,,,,4,0,0,4,24,0,4,8,16,,4,4
2014,6,4,1,12,0,0,0,,,,,12,16,4,4,4,8,0,4,20,,12,0
2014,6,4,2,0,0,0,8,,,,,12,4,0,0,0,0,4,4,0,,0,0
2014,6,4,3,4,4,0,0,,,,,12,0,12,20,8,0,4,0,12,,4,0
2014,6,4,4,4,4,0,4,,,,,0,0,8,16,8,8,0,8,0,,0,0
2014,6,4,5,4,8,0,16,,,,,16,28,0,4,0,4,4,4,0,,8,0
2014,6,4,6,0,0,4,4,,,,,4,4,4,0,0,0,0,4,0,,4,0
2014,6,4,7,12,0,8,12,,,,,12,0,16,41,45,12,28,20,0,,32,12
2014,6,4,8,77,41,0,8,,,,,24,4,0,28,16,20,12,139,28,,176,28
2014,6,4,9,57,36,0,77,,,,,49,12,0,36,12,24,20,282,24,,106,77
2014,6,4,10,32,20,4,155,,,,,,8,98,16,16,8,32,196,4,,110,45
2014,6,4,11,24,24,8,385,,,,,,16,65,12,12,16,8,188,8,,24,16
2014,6,4,12,12,16,8,221,,,,,,12,4,20,20,8,32,12,4,,45,16
2014,6,4,13,20,12,16,82,,,,,,8,24,8,20,8,8,12,4,,4,32
2014,6,4,14,28,20,24,155,,,,,,4,45,8,12,8,28,20,4,,69,8
2014,6,4,15,20,0,12,49,,,,,,0,4,16,12,8,16,4,12,,45,16
2014,6,4,16,12,8,12,53,,,,,,8,20,16,12,12,28,73,57,,32,20
2014,6,4,17,16,41,16,106,,,,,,24,28,16,8,0,24,127,4,,36,4
2014,6,4,18,12,24,4,53,,,,,,8,53,36,8,0,12,65,28,,86,8
2014,6,4,19,0,32,8,16,,,,,,4,,12,8,12,8,12,0,,65,0
2014,6,4,20,28,20,0,110,,,,,,4,,8,8,16,8,12,0,,28,8
2014,6,4,21,16,0,8,24,,,,,,4,,8,4,12,20,28,0,,49,8
2014,6,4,22,0,8,0,0,,,,,,4,,4,8,0,8,69,16,,20,4
2014,6,4,23,4,0,0,0,,,,,,4,,4,12,4,4,20,4,,16,4
2014,6,4,24,0,8,4,8,,,,,,0,,12,12,0,0,36,0,,8,4
2014,6,5,1,4,8,4,4,,,,,,0,,0,0,0,8,12,8,,4,12
2014,6,5,2,4,4,0,4,,,,,,0,,0,4,4,0,4,0,,0,12
2014,6,5,3,8,0,0,0,,,,,,4,,4,0,0,0,0,4,,8,8
2014,6,5,4,8,4,8,0,,,,,,0,,0,0,0,0,0,0,,4,0
2014,6,5,5,4,0,0,0,,,,,,0,,4,20,4,0,0,12,,12,12
2014,6,5,6,0,4,4,0,,,,,,8,,4,8,8,0,45,0,,0,28
2014,6,5,7,0,0,4,20,,,,,,8,,0,8,0,0,168,12,,12,28
2014,6,5,8,4,0,4,36,,,,,,0,,0,16,0,8,266,49,,36,16
2014,6,5,9,49,0,4,94,,,,,,20,,8,8,8,8,348,24,,168,49
2014,6,5,10,32,57,4,147,,,,,,12,,4,20,28,0,225,4,,77,8
2014,6,5,11,53,16,24,94,,,,,,4,,4,8,4,0,32,57,,45,4
2014,6,5,12,12,57,4,8,,,,,,8,,4,8,12,0,24,16,,8,0
2014,6,5,13,77,36,16,32,,,,,,4,,8,4,4,4,102,8,,0,20
2014,6,5,14,12,24,20,73,,,,,,4,,12,8,8,8,200,,,36,4
2014,6,5,15,12,8,0,4,,,,,,8,,8,8,4,4,118,,,0,8
2014,6,5,16,0,16,24,0,,,,,,28,,4,16,0,0,86,,,4,24
2014,6,5,17,4,0,4,20,,,,,,0,,4,4,0,0,0,,,8,28
2014,6,5,18,12,8,0,12,,,,,,4,,0,12,0,4,4,,,0,32
2014,6,5,19,16,8,4,0,,,,,,0,,4,0,0,4,0,,,4,4
2014,6,5,20,8,8,0,12,,,,,,0,,4,4,8,4,0,,,4,0
2014,6,5,21,0,4,0,4,,,,,,0,,12,12,16,12,8,,,20,12
2014,6,5,22,28,4,0,16,,,,,,4,,16,12,0,0,0,,,8,0
2014,6,5,23,0,4,0,36,,,,,,0,,4,0,0,0,0,,,0,4
2014,6,5,24,0,4,0,0,,,,,,0,,0,0,0,0,0,,,0,4
2014,6,6,1,0,4,0,0,,,,,,4,,0,8,0,0,0,,,0,0
2014,6,6,2,0,0,0,4,,,,,,4,,0,0,4,0,0,,,0,0
2014,6,6,3,0,0,0,0,,,,,,4,,0,0,0,0,16,,,4,4
2014,6,6,4,0,8,0,0,,,,,,0,,0,8,4,0,0,,,0,12
2014,6,6,5,4,4,0,0,,,,,,0,,0,0,0,0,0,,,0,0
2014,6,6,6,0,8,4,4,,,,,,8,,0,12,0,0,8,,,4,4
2014,6,6,7,0,0,8,0,,,,,,0,,0,0,4,0,4,,,0,4
2014,6,6,8,0,0,0,8,,,,,,4,,0,4,0,0,0,,,8,0
2014,6,6,9,12,4,8,4,,,,,,4,,4,0,0,8,8,,,0,0
2014,6,6,10,8,0,0,8,,,,,,4,,12,4,0,12,4,,,0,0
2014,6,6,11,4,0,0,4,,,,,,0,,0,4,0,0,4,,,0,0
2014,6,6,12,12,0,0,4,,,,,,0,,0,8,0,0,0,,,4,0
2014,6,6,13,8,0,0,4,,,,,,4,,4,8,4,0,0,,,8,0
2014,6,6,14,16,0,,4,,,,,,0,,12,4,0,0,0,,,0,0
2014,6,6,15,4,4,,0,,,,,,0,,0,4,0,0,0,,,0,0
2014,6,6,16,0,4,,0,,,,,,0,,0,4,0,0,0,,,0,0
2014,6,6,17,0,0,,4,,,,,,0,,0,0,0,0,0,,,12,0
2014,6,6,18,0,0,,8,,,,,,0,,8,0,4,4,4,,,0,4
2014,6,6,19,0,0,,0,,,,,,4,,8,4,0,0,16,,,0,4
2014,6,6,20,8,0,,4,,,,,,0,,4,4,12,4,0,,,0,0
2014,6,6,21,0,4,,0,,,,,,0,,0,4,0,0,0,,,0,0
2014,6,6,22,4,0,,0,,,,,,0,,0,8,0,0,0,,,0,0
2014,6,6,23,4,8,,0,,,,,,0,,0,0,4,4,0,,,0,0
2014,6,6,24,0,0,,0,,,,,,8,,0,0,0,0,0,,,0,0
2014,6,7,1,0,0,,0,,,,,,0,,8,0,0,0,0,,,0,8
2014,6,7,2,8,0,,0,,,,,,0,,0,4,0,0,4,,,0,53
2014,6,7,3,0,0,,0,,,,,,0,,0,0,0,0,4,,,4,0
2014,6,7,4,0,0,,0,,,,,,0,,8,8,0,0,4,,,4,4
2014,6,7,5,0,4,,0,,,,,,8,,8,0,4,0,8,,,0,8
2014,6,7,6,4,0,,0,,,,,,0,,0,4,0,0,0,,,4,8
2014,6,7,7,4,0,,0,,,,,,0,,0,4,0,0,4,,,0,0
2014,6,7,8,4,0,,0,,,,,,0,,4,4,4,8,0,,,0,0
2014,6,7,9,4,0,,8,,,,,,28,,0,4,0,0,0,,,0,0
2014,6,7,10,12,0,,20,,,,,,8,,8,0,0,0,0,,,4,4
2014,6,7,11,8,4,,4,,,,,,8,,0,0,0,0,0,,,0,0
2014,6,7,12,16,0,,12,,,,,,12,,8,8,0,4,0,,,0,4
2014,6,7,13,4,0,,20,,,,,,4,,4,0,4,0,0,,,0,0
2014,6,7,14,0,0,,8,,,,,,0,,0,0,0,0,0,,,0,0
2014,6,7,15,4,0,,0,,,,,,8,,8,0,0,0,0,,,0,8
2014,6,7,16,20,4,,0,,,,,,0,,4,0,0,0,8,,,0,4
2014,6,7,17,0,0,,8,,,,,,4,,4,12,0,0,0,,,0,0
2014,6,7,18,4,0,,4,,,,,,0,,0,0,0,0,0,,,0,0
2014,6,7,19,4,0,,8,,,,,,0,,0,4,0,0,0,,,4,0
2014,6,7,20,0,8,,0,,,,,,0,,4,0,0,0,0,,,0,0
2014,6,7,21,12,0,,0,,,,,,0,,0,0,0,0,0,,,0,4
2014,6,7,22,4,0,,4,,,,,,4,,0,0,0,0,0,,,0,0
2014,6,7,23,0,4,,0,,,,,,0,,4,0,0,0,0,,,0,8
2014,6,7,24,0,0,,0,,,,,,4,,0,0,0,0,0,,,0,4
2014,6,8,1,0,0,,4,,,,,,0,,0,0,0,0,0,,,0,4
2014,6,8,2,4,0,,0,,,,,,0,,0,0,0,0,4,,,0,4
2014,6,8,3,0,4,,0,,,,,,0,,0,0,0,0,0,,,0,0
2014,6,8,4,4,0,,0,,,,,,0,,0,0,0,0,0,,,0,0
2014,6,8,5,4,8,,4,,,,,,0,,0,0,0,0,4,,,0,8
2014,6,8,6,0,4,,4,,,,,,0,,0,0,0,0,0,,,0,8
2014,6,8,7,4,0,,0,,,,,,0,,0,0,0,0,4,,,0,4
2014,6,8,8,4,0,,4,,,,,,0,,0,0,0,0,0,,,4,36
2014,6,8,9,4,4,,4,,,,,,0,,0,0,4,0,0,,,4,49
