年,月,日,時,水戸石川一般環境大気測定局,独立行政法人国立環境研究所,日立市消防本部,宇都宮市中央生涯学習センター,栃木県庁那須庁舎,日光市役所第４庁舎,群馬県衛生環境研究所,館林保健福祉事務所,さいたま市役所,飯能市役所,熊谷市保健センター,東邦大学,千葉県環境研究センター,印旛健康福祉センター成田支所,君津市糠田測定局,東京都多摩小平保健所,新宿区役所第二分庁舎,神奈川県庁第二分庁舎,川崎生命科学・環境研究センター,神奈川県環境科学センター
2019,5,26,3,12,8,45,20,24,12,45,12,12,8,20,0,4,16,4,12,0,4,8,16
2019,5,26,4,8,4,49,4,32,16,45,24,4,8,4,4,12,45,0,4,4,4,0,12
2019,5,26,5,4,0,45,16,12,24,28,12,12,4,20,0,8,57,0,0,4,8,4,24
2019,5,26,6,8,24,32,24,28,20,24,4,20,4,32,8,24,20,4,28,20,20,4,53
2019,5,26,7,4,45,28,65,36,0,73,28,32,32,16,24,20,36,20,20,45,65,4,77
2019,5,26,8,12,12,45,53,32,16,110,36,16,20,45,8,28,61,49,24,41,32,4,45
2019,5,26,9,24,28,28,61,20,16,106,53,28,32,45,28,12,69,20,4,32,24,4,32
2019,5,26,10,32,24,28,28,24,12,127,24,49,36,65,20,28,65,16,8,28,45,16,20
2019,5,26,11,24,28,12,12,4,0,139,32,49,16,32,20,20,82,16,8,28,32,16,49
2019,5,26,12,8,16,4,20,8,24,61,24,16,32,28,4,20,61,8,12,12,20,4,45
2019,5,26,13,16,32,20,12,4,20,61,20,12,12,8,8,20,86,8,20,32,20,0,16
2019,5,26,14,4,36,8,12,12,12,41,32,12,8,20,12,28,45,12,4,28,28,16,16
2019,5,26,15,16,24,16,32,12,16,45,12,12,20,20,8,12,65,12,0,20,36,4,12
2019,5,26,16,12,20,12,8,0,16,16,32,20,12,12,8,12,65,12,8,16,20,4,12
2019,5,26,17,20,20,32,41,8,4,32,45,20,16,12,12,4,53,41,8,20,12,4,4
2019,5,26,18,8,20,45,16,16,12,53,12,20,20,16,4,12,36,16,8,24,8,0,16
2019,5,26,19,32,12,24,20,32,8,36,16,16,0,28,4,20,32,8,0,12,0,0,16
2019,5,26,20,16,20,32,24,32,28,65,12,0,28,32,4,20,41,12,12,20,0,4,4
2019,5,26,21,20,24,20,28,8,16,16,36,12,4,36,0,4,53,0,16,12,4,0,0
2019,5,26,22,16,16,4,24,57,32,28,28,8,4,36,4,8,8,8,20,12,0,0,4
2019,5,26,23,12,20,0,32,16,28,77,28,4,24,20,0,20,8,8,16,24,0,8,0
2019,5,26,24,4,20,20,24,16,8,57,24,4,0,20,4,8,12,4,4,12,0,4,4
2019,5,27,1,4,20,0,12,8,16,69,16,0,0,16,0,8,8,0,4,12,8,4,8
2019,5,27,2,8,16,4,24,8,20,41,12,8,0,32,0,28,20,0,0,12,8,8,12
2019,5,27,3,12,12,12,12,32,36,65,4,0,0,12,0,12,8,4,0,12,4,0,8
2019,5,27,4,0,4,8,12,24,0,61,0,24,4,16,0,12,12,0,8,4,8,0,12
2019,5,27,5,0,0,8,12,32,4,41,12,8,16,16,4,8,16,4,4,0,4,0,12
2019,5,27,6,0,4,4,8,159,4,32,41,20,4,20,4,24,4,4,4,12,4,0,16
2019,5,27,7,16,28,73,36,36,16,61,61,24,98,20,16,16,106,8,8,4,24,16,20
2019,5,27,8,24,8,65,41,12,24,229,20,28,20,36,16,24,41,32,16,4,12,8,32
2019,5,27,9,8,28,36,49,32,12,28,16,20,45,24,4,20,188,8,4,24,28,0,20
2019,5,27,10,16,8,28,24,16,8,45,24,41,32,24,12,20,65,127,8,24,16,0,20
2019,5,27,11,20,28,24,57,41,8,57,49,16,12,73,12,45,82,12,24,32,12,8,12
2019,5,27,12,16,45,24,32,0,8,65,16,12,0,20,4,24,73,20,24,16,28,12,8
2019,5,27,13,16,20,24,45,8,0,45,65,12,20,16,12,20,287,4,4,20,28,8,16
2019,5,27,14,0,53,12,8,4,0,45,8,32,12,20,4,12,61,20,4,12,41,12,20
2019,5,27,15,24,36,12,24,32,8,53,28,12,4,8,4,20,77,12,4,8,20,16,4
2019,5,27,16,12,24,0,16,20,16,57,4,4,8,8,8,16,45,12,0,20,36,4,12
2019,5,27,17,12,24,16,32,24,16,102,28,20,4,16,12,20,77,28,4,12,12,4,8
2019,5,27,18,8,28,24,32,32,12,69,53,12,16,16,4,24,110,32,4,16,20,8,0
2019,5,27,19,0,20,28,41,36,28,57,65,8,24,36,8,12,94,20,0,12,12,16,16
2019,5,27,20,4,32,24,24,16,8,61,16,4,41,12,8,41,65,28,0,16,24,0,0
2019,5,27,21,12,41,12,12,12,8,36,20,8,16,20,4,36,28,41,8,8,24,12,8
2019,5,27,22,0,20,32,8,45,8,57,12,8,12,16,8,32,45,20,8,20,28,4,32
2019,5,27,23,8,8,20,20,73,16,41,24,8,0,12,16,32,45,24,4,8,16,4,36
2019,5,27,24,4,12,4,0,16,24,45,8,49,4,16,8,45,41,49,8,12,24,12,8
2019,5,28,1,4,4,4,12,12,20,20,4,12,12,12,8,16,61,24,12,12,16,8,28
2019,5,28,2,4,36,0,16,12,12,36,28,8,12,24,12,28,69,53,20,8,0,0,8
2019,5,28,3,12,36,0,8,8,8,32,16,8,4,20,12,12,90,8,36,12,8,8,0
2019,5,28,4,8,16,20,24,0,8,53,20,28,12,20,4,36,127,20,12,8,12,4,32
2019,5,28,5,16,24,45,12,4,8,24,8,16,65,24,4,16,102,12,12,16,12,4,12
2019,5,28,6,8,16,45,8,12,4,61,8,8,73,12,4,12,49,24,4,8,4,4,28
2019,5,28,7,4,28,24,12,8,24,41,36,12,127,102,4,41,155,12,12,0,8,4,20
2019,5,28,8,36,20,41,12,69,24,102,164,16,28,16,0,36,270,4,4,16,12,0,32
2019,5,28,9,73,24,49,41,69,73,143,32,20,24,16,8,28,237,20,4,41,16,8,4
2019,5,28,10,45,61,86,12,32,4,118,32,20,151,41,4,12,295,24,0,28,12,4,16
2019,5,28,11,28,53,49,53,41,12,131,16,16,49,28,4,16,155,12,4,41,8,8,4
2019,5,28,12,36,45,53,53,28,12,221,53,28,45,28,0,12,196,0,4,16,4,0,0
2019,5,28,13,32,20,69,53,28,8,122,86,8,24,16,12,8,114,8,8,20,4,0,4
2019,5,28,14,28,24,57,57,24,20,217,110,8,49,90,0,8,192,8,0,0,8,0,4
2019,5,28,15,16,8,77,49,65,28,82,90,4,151,28,0,12,61,8,8,12,4,0,12
2019,5,28,16,16,16,114,110,65,20,102,86,8,24,20,12,8,69,4,0,0,4,0,12
2019,5,28,17,12,36,53,86,53,24,77,28,0,32,61,8,8,65,4,0,4,4,8,8
2019,5,28,18,0,12,36,24,45,28,28,65,8,16,16,0,0,28,0,0,8,12,8,0
2019,5,28,19,12,4,28,24,73,32,36,16,12,12,24,0,12,12,0,0,12,4,4,36
2019,5,28,20,8,4,32,12,12,20,110,16,8,12,36,0,0,16,0,0,4,12,0,4
2019,5,28,21,4,20,16,16,77,12,77,12,4,8,16,0,4,28,0,4,0,4,4,8
2019,5,28,22,0,4,32,4,53,20,32,53,0,4,16,4,0,0,4,4,8,8,4,0
2019,5,28,23,8,0,12,8,28,16,20,16,8,8,20,0,8,12,0,8,0,4,0,0
2019,5,28,24,8,0,12,12,20,16,61,12,4,8,28,0,8,0,4,4,0,4,0,0
2019,5,29,1,0,8,0,16,73,20,86,0,0,4,20,0,4,0,0,0,4,0,12,0
2019,5,29,2,0,0,12,0,118,4,36,8,0,0,20,0,8,4,0,0,0,4,0,0
2019,5,29,3,24,4,4,4,20,20,65,0,0,0,24,0,4,0,4,4,0,0,0,4
2019,5,29,4,4,0,0,8,28,0,28,8,4,0,8,0,0,8,0,0,0,0,0,0
2019,5,29,5,8,8,8,8,8,0,4,8,12,0,8,0,4,8,0,0,0,4,0,0
2019,5,29,6,8,16,0,0,4,4,4,28,0,0,41,0,4,8,0,0,0,0,0,0
2019,5,29,7,8,8,0,12,4,4,8,12,0,0,20,0,20,12,0,0,0,0,0,4
2019,5,29,8,8,0,0,0,8,16,4,0,0,8,8,0,12,8,0,4,0,4,0,4
2019,5,29,9,16,4,0,0,8,0,45,12,4,41,20,0,12,4,4,20,0,0,0,12
2019,5,29,10,32,0,4,12,172,4,45,24,20,32,28,0,0,4,0,12,4,12,4,4
2019,5,29,11,45,8,0,32,139,32,36,12,4,53,41,0,0,0,0,16,8,16,12,20
2019,5,29,12,4,12,8,20,12,12,61,16,20,20,180,0,12,12,4,16,16,57,4,36
2019,5,29,13,0,12,20,41,36,12,36,12,41,24,12,0,12,20,0,16,20,12,8,20
2019,5,29,14,4,8,4,24,20,20,61,28,36,16,16,20,8,24,4,12,4,20,0,12
2019,5,29,15,0,20,12,49,41,8,143,16,4,16,49,12,32,41,8,8,12,20,8,16
2019,5,29,16,0,20,0,61,32,12,237,20,16,36,12,4,28,28,12,0,12,0,8,4
2019,5,29,17,4,8,8,57,20,41,159,16,16,65,45,0,36,16,0,4,12,20,0,0
2019,5,29,18,4,20,16,53,24,28,114,61,24,20,32,0,20,8,12,0,12,36,0,0
2019,5,29,19,16,12,0,12,16,28,41,16,16,8,16,0,4,24,0,16,24,8,8,16
2019,5,29,20,4,16,36,12,36,16,24,28,12,4,8,0,12,12,4,20,16,8,4,12
2019,5,29,21,8,4,0,16,16,16,28,4,8,20,0,8,0,20,4,8,0,0,0,0
2019,5,29,22,8,16,0,16,4,8,16,8,4,20,4,0,16,12,4,4,0,12,4,0
2019,5,29,23,8,16,0,12,8,4,16,0,4,24,0,4,8,16,4,8,8,8,4,8
2019,5,29,24,12,0,0,4,0,8,20,28,24,16,16,0,8,0,4,4,4,4,0,8
2019,5,30,1,8,4,12,16,24,0,4,8,16,4,28,0,0,0,0,4,4,4,12,4
2019,5,30,2,4,0,4,8,8,4,20,16,8,8,36,0,0,4,0,4,12,8,0,4
2019,5,30,3,12,0,8,4,16,12,4,8,12,8,12,4,20,4,20,0,28,4,0,12
2019,5,30,4,8,4,4,20,12,0,8,4,16,4,4,0,20,4,8,4,16,8,0,8
2019,5,30,5,4,4,0,8,8,4,4,12,12,4,41,0,24,8,8,0,4,8,0,4
2019,5,30,6,12,8,16,8,20,4,4,12,12,4,4,12,16,16,4,8,41,4,8,20
2019,5,30,7,20,8,32,16,4,4,8,12,8,28,4,20,24,61,8,0,16,12,12,20
2019,5,30,8,24,24,61,24,24,12,32,8,8,8,4,12,16,45,8,12,24,24,8,36
2019,5,30,9,8,16,36,28,8,4,16,24,49,0,49,41,32,53,12,12,20,20,0,16
2019,5,30,10,28,4,8,41,8,4,16,8,24,16,49,36,53,57,45,8,16,16,4,12
2019,5,30,11,20,28,24,12,4,8,41,16,16,24,28,12,12,61,12,8,24,20,12,24
2019,5,30,12,8,24,24,4,0,20,32,20,20,0,8,16,12,36,8,8,32,28,0,12
2019,5,30,13,4,16,4,24,12,12,32,8,8,28,20,4,8,49,12,4,49,36,12,12
2019,5,30,14,8,24,16,20,0,8,32,8,4,4,8,8,16,90,28,8,36,12,0,8
2019,5,30,15,12,20,12,20,12,8,41,8,24,4,16,16,28,36,36,4,24,16,0,12
2019,5,30,16,12,20,53,8,16,8,16,12,4,8,24,8,49,28,36,8,20,16,4,8
2019,5,30,17,8,28,53,28,4,12,53,8,16,8,12,0,36,24,8,0,8,4,0,12
2019,5,30,18,12,28,1275,41,28,8,8,8,12,4,24,0,12,41,12,4,12,20,4,4
2019,5,30,19,8,8,16,8,12,8,41,4,12,4,57,8,20,36,24,0,36,8,4,4
2019,5,30,20,16,8,36,20,16,28,36,0,12,4,28,8,12,20,4,0,4,12,4,8
2019,5,30,21,4,24,24,24,4,8,20,0,0,8,8,8,12,28,12,8,16,0,0,4
2019,5,30,22,24,4,24,28,16,8,20,8,4,0,8,4,20,16,0,4,8,0,0,0
2019,5,30,23,32,4,20,12,8,8,8,4,4,4,0,4,8,0,0,0,8,4,0,0
2019,5,30,24,12,4,4,24,12,4,16,16,0,4,4,0,4,12,4,0,0,4,0,4
2019,5,31,1,8,4,4,4,0,12,4,32,4,0,0,0,0,8,0,4,0,4,0,4
2019,5,31,2,4,0,0,4,12,4,16,20,0,4,4,4,0,0,20,0,0,4,0,4
2019,5,31,3,8,4,4,4,53,8,8,8,0,4,4,0,4,4,0,8,4,16,0,4
2019,5,31,4,0,4,0,4,12,12,24,0,4,4,0,4,4,8,0,0,4,0,4,0
2019,5,31,5,12,8,8,8,0,4,20,4,4,0,4,0,8,8,0,0,4,0,0,0
2019,5,31,6,8,4,0,4,4,16,20,0,0,4,8,0,16,4,0,4,0,0,4,0
2019,5,31,7,4,8,12,12,45,16,61,53,0,12,16,8,4,12,8,4,0,16,0,8
2019,5,31,8,4,8,28,28,36,4,114,32,16,20,61,0,12,28,16,4,16,4,0,8
2019,5,31,9,8,16,0,8,4,16,196,32,24,8,77,8,12,8,12,0,8,0,0,8
2019,5,31,10,4,8,0,16,36,8,155,16,8,16,53,4,24,12,20,4,8,8,0,8
2019,5,31,11,8,0,4,16,4,0,217,12,0,12,24,8,28,57,24,0,12,12,0,16
2019,5,31,12,4,4,12,12,8,8,266,16,4,0,16,0,28,28,4,0,4,8,4,16
2019,5,31,13,4,4,12,28,4,12,180,16,4,4,16,20,28,32,24,0,4,0,4,16
2019,5,31,14,12,16,8,4,0,0,77,36,0,0,32,8,20,24,12,0,61,0,4,0
2019,5,31,15,4,12,20,20,0,0,168,16,4,0,8,0,8,12,4,0,20,12,0,0
2019,5,31,16,12,4,16,4,28,4,147,0,4,4,20,4,8,36,4,0,12,12,0,8
2019,5,31,17,0,4,20,4,8,4,90,53,16,12,12,0,8,16,0,0,12,4,4,0
2019,5,31,18,4,4,4,4,24,4,98,4,0,0,32,4,4,16,12,0,12,4,0,8
2019,5,31,19,4,4,16,8,12,0,4,28,12,0,16,4,0,4,0,12,8,4,0,4
2019,5,31,20,8,4,49,4,4,4,16,4,0,0,0,0,4,4,0,4,4,8,0,0
2019,5,31,21,4,0,4,4,118,8,0,8,8,8,4,0,8,8,0,0,0,4,4,8
2019,5,31,22,0,8,0,12,8,0,4,114,4,0,0,0,0,4,0,4,8,4,4,0
2019,5,31,23,0,8,8,4,8,12,4,16,4,8,0,4,4,4,0,0,0,8,0,4
2019,5,31,24,4,0,0,0,8,0,4,12,0,0,0,0,8,4,4,0,0,4,0,0
2019,6,1,1,,,,,,,,,,,,,,,,,,,,
2019,6,1,2,,,,,,,,,,,,,,,,,,,,
2019,6,1,3,,,,,,,,,,,,,,,,,,,,
2019,6,1,4,,,,,,,,,,,,,,,,,,,,
2019,6,1,5,,,,,,,,,,,,,,,,,,,,
2019,6,1,6,,,,,,,,,,,,,,,,,,,,
2019,6,1,7,,,,,,,,,,,,,,,,,,,,
2019,6,1,8,,,,,,,,,,,,,,,,,,,,
2019,6,1,9,,,,,,,,,,,,,,,,,,,,
2019,6,1,10,,,,,,,,,,,,,,,,,,,,
2019,6,1,11,,,,,,,,,,,,,,,,,,,,
2019,6,1,12,,,,,,,,,,,,,,,,,,,,
2019,6,1,13,,,,,,,,,,,,,,,,,,,,
2019,6,1,14,,,,,,,,,,,,,,,,,,,,
2019,6,1,15,,,,,,,,,,,,,,,,,,,,
2019,6,1,16,,,,,,,,,,,,,,,,,,,,
2019,6,1,17,,,,,,,,,,,,,,,,,,,,
2019,6,1,18,,,,,,,,,,,,,,,,,,,,
2019,6,1,19,,,,,,,,,,,,,,,,,,,,
2019,6,1,20,,,,,,,,,,,,,,,,,,,,
2019,6,1,21,,,,,,,,,,,,,,,,,,,,
2019,6,1,22,,,,,,,,,,,,,,,,,,,,
2019,6,1,23,,,,,,,,,,,,,,,,,,,,
2019,6,1,24,,,,,,,,,,,,,,,,,,,,
2019,6,2,1,,,,,,,,,,,,,,,,,,,,
2019,6,2,2,,,,,,,,,,,,,,,,,,,,
2019,6,2,3,,,,,,,,,,,,,,,,,,,,
2019,6,2,4,,,,,,,,,,,,,,,,,,,,
2019,6,2,5,,,,,,,,,,,,,,,,,,,,
2019,6,2,6,,,,,,,,,,,,,,,,,,,,
2019,6,2,7,,,,,,,,,,,,,,,,,,,,
2019,6,2,8,,,,,,,,,,,,,,,,,,,,
2019,6,2,9,,,,,,,,,,,,,,,,,,,,
2019,6,2,10,,,,,,,,,,,,,,,,,,,,
2019,6,2,11,,,,,,,,,,,,,,,,,,,,
2019,6,2,12,,,,,,,,,,,,,,,,,,,,
2019,6,2,13,,,,,,,,,,,,,,,,,,,,
2019,6,2,14,,,,,,,,,,,,,,,,,,,,
2019,6,2,15,,,,,,,,,,,,,,,,,,,,
2019,6,2,16,,,,,,,,,,,,,,,,,,,,
2019,6,2,17,,,,,,,,,,,,,,,,,,,,
2019,6,2,18,,,,,,,,,,,,,,,,,,,,
2019,6,2,19,,,,,,,,,,,,,,,,,,,,
2019,6,2,20,,,,,,,,,,,,,,,,,,,,
2019,6,2,21,,,,,,,,,,,,,,,,,,,,
2019,6,2,22,,,,,,,,,,,,,,,,,,,,
2019,6,2,23,,,,,,,,,,,,,,,,,,,,
2019,6,2,24,,,,,,,,,,,,,,,,,,,,
2019,6,3,1,,,,,,,,,,,,,,,,,,,,
2019,6,3,2,,,,,,,,,,,,,,,,,,,,
2019,6,3,3,,,,,,,,,,,,,,,,,,,,
2019,6,3,4,,,,,,,,,,,,,,,,,,,,
2019,6,3,5,,,,,,,,,,,,,,,,,,,,
2019,6,3,6,,,,,,,,,,,,,,,,,,,,
2019,6,3,7,,,,,,,,,,,,,,,,,,,,
2019,6,3,8,,,,,,,,,,,,,,,,,,,,
2019,6,3,9,,,,,,,,,,,,,,,,,,,,
2019,6,3,10,,,,,,,,,,,,,,,,,,,,
2019,6,3,11,,,,,,,,,,,,,,,,,,,,
2019,6,3,12,,,,,,,,,,,,,,,,,,,,
2019,6,3,13,,,,,,,,,,,,,,,,,,,,
2019,6,3,14,,,,,,,,,,,,,,,,,,,,
2019,6,3,15,,,,,,,,,,,,,,,,,,,,
2019,6,3,16,,,,,,,,,,,,,,,,,,,,
2019,6,3,17,,,,,,,,,,,,,,,,,,,,
2019,6,3,18,,,,,,,,,,,,,,,,,,,,
2019,6,3,19,,,,,,,,,,,,,,,,,,,,
2019,6,3,20,,,,,,,,,,,,,,,,,,,,
2019,6,3,21,,,,,,,,,,,,,,,,,,,,
2019,6,3,22,,,,,,,,,,,,,,,,,,,,
2019,6,3,23,,,,,,,,,,,,,,,,,,,,
2019,6,3,24,,,,,,,,,,,,,,,,,,,,
2019,6,4,1,,,,,,,,,,,,,,,,,,,,
2019,6,4,2,,,,,,,,,,,,,,,,,,,,
2019,6,4,3,,,,,,,,,,,,,,,,,,,,
2019,6,4,4,,,,,,,,,,,,,,,,,,,,
2019,6,4,5,,,,,,,,,,,,,,,,,,,,
2019,6,4,6,,,,,,,,,,,,,,,,,,,,
2019,6,4,7,,,,,,,,,,,,,,,,,,,,
2019,6,4,8,,,,,,,,,,,,,,,,,,,,
2019,6,4,9,,,,,,,,,,,,,,,,,,,,
2019,6,4,10,,,,,,,,,,,,,,,,,,,,
2019,6,4,11,,,,,,,,,,,,,,,,,,,,
2019,6,4,12,,,,,,,,,,,,,,,,,,,,
2019,6,4,13,,,,,,,,,,,,,,,,,,,,
2019,6,4,14,,,,,,,,,,,,,,,,,,,,
2019,6,4,15,,,,,,,,,,,,,,,,,,,,
2019,6,4,16,,,,,,,,,,,,,,,,,,,,
2019,6,4,17,,,,,,,,,,,,,,,,,,,,
2019,6,4,18,,,,,,,,,,,,,,,,,,,,
2019,6,4,19,,,,,,,,,,,,,,,,,,,,
2019,6,4,20,,,,,,,,,,,,,,,,,,,,
2019,6,4,21,,,,,,,,,,,,,,,,,,,,
2019,6,4,22,,,,,,,,,,,,,,,,,,,,
2019,6,4,23,,,,,,,,,,,,,,,,,,,,
2019,6,4,24,,,,,,,,,,,,,,,,,,,,
2019,6,5,1,,,,,,,,,,,,,,,,,,,,
2019,6,5,2,,,,,,,,,,,,,,,,,,,,
2019,6,5,3,,,,,,,,,,,,,,,,,,,,
2019,6,5,4,,,,,,,,,,,,,,,,,,,,
2019,6,5,5,,,,,,,,,,,,,,,,,,,,
2019,6,5,6,,,,,,,,,,,,,,,,,,,,
2019,6,5,7,,,,,,,,,,,,,,,,,,,,
2019,6,5,8,,,,,,,,,,,,,,,,,,,,
2019,6,5,9,,,,,,,,,,,,,,,,,,,,
2019,6,5,10,,,,,,,,,,,,,,,,,,,,
2019,6,5,11,,,,,,,,,,,,,,,,,,,,
2019,6,5,12,,,,,,,,,,,,,,,,,,,,
2019,6,5,13,,,,,,,,,,,,,,,,,,,,
2019,6,5,14,,,,,,,,,,,,,,,,,,,,
2019,6,5,15,,,,,,,,,,,,,,,,,,,,
2019,6,5,16,,,,,,,,,,,,,,,,,,,,
2019,6,5,17,,,,,,,,,,,,,,,,,,,,
2019,6,5,18,,,,,,,,,,,,,,,,,,,,
2019,6,5,19,,,,,,,,,,,,,,,,,,,,
2019,6,5,20,,,,,,,,,,,,,,,,,,,,
2019,6,5,21,,,,,,,,,,,,,,,,,,,,
2019,6,5,22,,,,,,,,,,,,,,,,,,,,
2019,6,5,23,,,,,,,,,,,,,,,,,,,,
2019,6,5,24,,,,,,,,,,,,,,,,,,,,
2019,6,6,1,,,,,,,,,,,,,,,,,,,,
2019,6,6,2,,,,,,,,,,,,,,,,,,,,
2019,6,6,3,,,,,,,,,,,,,,,,,,,,
2019,6,6,4,,,,,,,,,,,,,,,,,,,,
2019,6,6,5,,,,,,,,,,,,,,,,,,,,
2019,6,6,6,,,,,,,,,,,,,,,,,,,,
2019,6,6,7,,,,,,,,,,,,,,,,,,,,
2019,6,6,8,,,,,,,,,,,,,,,,,,,,
2019,6,6,9,,,,,,,,,,,,,,,,,,,,
2019,6,6,10,,,,,,,,,,,,,,,,,,,,
2019,6,6,11,,,,,,,,,,,,,,,,,,,,
2019,6,6,12,,,,,,,,,,,,,,,,,,,,
2019,6,6,13,,,,,,,,,,,,,,,,,,,,
2019,6,6,14,,,,,,,,,,,,,,,,,,,,
2019,6,6,15,,,,,,,,,,,,,,,,,,,,
2019,6,6,16,,,,,,,,,,,,,,,,,,,,
2019,6,6,17,,,,,,,,,,,,,,,,,,,,
2019,6,6,18,,,,,,,,,,,,,,,,,,,,
2019,6,6,19,,,,,,,,,,,,,,,,,,,,
2019,6,6,20,,,,,,,,,,,,,,,,,,,,
2019,6,6,21,,,,,,,,,,,,,,,,,,,,
2019,6,6,22,,,,,,,,,,,,,,,,,,,,
2019,6,6,23,,,,,,,,,,,,,,,,,,,,
2019,6,6,24,,,,,,,,,,,,,,,,,,,,
2019,6,7,1,,,,,,,,,,,,,,,,,,,,
2019,6,7,2,,,,,,,,,,,,,,,,,,,,
2019,6,7,3,,,,,,,,,,,,,,,,,,,,
2019,6,7,4,,,,,,,,,,,,,,,,,,,,
2019,6,7,5,,,,,,,,,,,,,,,,,,,,
2019,6,7,6,,,,,,,,,,,,,,,,,,,,
2019,6,7,7,,,,,,,,,,,,,,,,,,,,
2019,6,7,8,,,,,,,,,,,,,,,,,,,,
2019,6,7,9,,,,,,,,,,,,,,,,,,,,
2019,6,7,10,,,,,,,,,,,,,,,,,,,,
2019,6,7,11,,,,,,,,,,,,,,,,,,,,
2019,6,7,12,,,,,,,,,,,,,,,,,,,,
2019,6,7,13,,,,,,,,,,,,,,,,,,,,
2019,6,7,14,,,,,,,,,,,,,,,,,,,,
2019,6,7,15,,,,,,,,,,,,,,,,,,,,
2019,6,7,16,,,,,,,,,,,,,,,,,,,,
2019,6,7,17,,,,,,,,,,,,,,,,,,,,
2019,6,7,18,,,,,,,,,,,,,,,,,,,,
2019,6,7,19,,,,,,,,,,,,,,,,,,,,
2019,6,7,20,,,,,,,,,,,,,,,,,,,,
2019,6,7,21,,,,,,,,,,,,,,,,,,,,
2019,6,7,22,,,,,,,,,,,,,,,,,,,,
2019,6,7,23,,,,,,,,,,,,,,,,,,,,
2019,6,7,24,,,,,,,,,,,,,,,,,,,,
2019,6,8,1,,,,,,,,,,,,,,,,,,,,
2019,6,8,2,,,,,,,,,,,,,,,,,,,,
2019,6,8,3,,,,,,,,,,,,,,,,,,,,
2019,6,8,4,,,,,,,,,,,,,,,,,,,,
2019,6,8,5,,,,,,,,,,,,,,,,,,,,
2019,6,8,6,,,,,,,,,,,,,,,,,,,,
2019,6,8,7,,,,,,,,,,,,,,,,,,,,
2019,6,8,8,,,,,,,,,,,,,,,,,,,,
2019,6,8,9,,,,,,,,,,,,,,,,,,,,
2019,6,8,10,,,,,,,,,,,,,,,,,,,,
2019,6,8,11,,,,,,,,,,,,,,,,,,,,
2019,6,8,12,,,,,,,,,,,,,,,,,,,,
2019,6,8,13,,,,,,,,,,,,,,,,,,,,
2019,6,8,14,,,,,,,,,,,,,,,,,,,,
2019,6,8,15,,,,,,,,,,,,,,,,,,,,
2019,6,8,16,,,,,,,,,,,,,,,,,,,,
2019,6,8,17,,,,,,,,,,,,,,,,,,,,
2019,6,8,18,,,,,,,,,,,,,,,,,,,,
2019,6,8,19,,,,,,,,,,,,,,,,,,,,
2019,6,8,20,,,,,,,,,,,,,,,,,,,,
2019,6,8,21,,,,,,,,,,,,,,,,,,,,
2019,6,8,22,,,,,,,,,,,,,,,,,,,,
2019,6,8,23,,,,,,,,,,,,,,,,,,,,
2019,6,8,24,,,,,,,,,,,,,,,,,,,,
2019,6,9,1,,,,,,,,,,,,,,,,,,,,
2019,6,9,2,,,,,,,,,,,,,,,,,,,,
2019,6,9,3,,,,,,,,,,,,,,,,,,,,
2019,6,9,4,,,,,,,,,,,,,,,,,,,,
2019,6,9,5,,,,,,,,,,,,,,,,,,,,
2019,6,9,6,,,,,,,,,,,,,,,,,,,,
2019,6,9,7,,,,,,,,,,,,,,,,,,,,
2019,6,9,8,,,,,,,,,,,,,,,,,,,,
2019,6,9,9,,,,,,,,,,,,,,,,,,,,
2019,6,9,10,,,,,,,,,,,,,,,,,,,,
2019,6,9,11,,,,,,,,,,,,,,,,,,,,
2019,6,9,12,,,,,,,,,,,,,,,,,,,,
2019,6,9,13,,,,,,,,,,,,,,,,,,,,
2019,6,9,14,,,,,,,,,,,,,,,,,,,,
2019,6,9,15,,,,,,,,,,,,,,,,,,,,
2019,6,9,16,,,,,,,,,,,,,,,,,,,,
2019,6,9,17,,,,,,,,,,,,,,,,,,,,
2019,6,9,18,,,,,,,,,,,,,,,,,,,,
2019,6,9,19,,,,,,,,,,,,,,,,,,,,
2019,6,9,20,,,,,,,,,,,,,,,,,,,,
2019,6,9,21,,,,,,,,,,,,,,,,,,,,
2019,6,9,22,,,,,,,,,,,,,,,,,,,,
2019,6,9,23,,,,,,,,,,,,,,,,,,,,
2019,6,9,24,,,,,,,,,,,,,,,,,,,,
2019,6,10,1,,,,,,,,,,,,,,,,,,,,
2019,6,10,2,,,,,,,,,,,,,,,,,,,,
2019,6,10,3,,,,,,,,,,,,,,,,,,,,
2019,6,10,4,,,,,,,,,,,,,,,,,,,,
2019,6,10,5,,,,,,,,,,,,,,,,,,,,
2019,6,10,6,,,,,,,,,,,,,,,,,,,,
2019,6,10,7,,,,,,,,,,,,,,,,,,,,
2019,6,10,8,,,,,,,,,,,,,,,,,,,,
2019,6,10,9,,,,,,,,,,,,,,,,,,,,
2019,6,10,10,,,,,,,,,,,,,,,,,,,,
2019,6,10,11,,,,,,,,,,,,,,,,,,,,
2019,6,10,12,,,,,,,,,,,,,,,,,,,,
2019,6,10,13,,,,,,,,,,,,,,,,,,,,
2019,6,10,14,,,,,,,,,,,,,,,,,,,,
2019,6,10,15,,,,,,,,,,,,,,,,,,,,
2019,6,10,16,,,,,,,,,,,,,,,,,,,,
2019,6,10,17,,,,,,,,,,,,,,,,,,,,
2019,6,10,18,,,,,,,,,,,,,,,,,,,,
