年,月,日,時,笠間市役所,宇都宮市中央生涯学習センター,栃木県林業センター,日光特別地域気象観測所,群馬県衛生環境研究所,群馬県林木育種場,さいたま市役所,飯能市役所,寄居町役場,東邦大学,千葉県環境研究センター,千葉県森林研究センター,君津市糠田測定局,東京都多摩小平保健所,独立行政法人森林総研多摩森林科学園,神奈川県庁分庁舎,川崎生命科学・環境研究センター,神奈川県自然環境保全センター
2015,3,21,13,266,73,262,151,94,,41,86,12,90,184,196,20,41,98,77,110,865
2015,3,21,14,229,41,258,229,135,176,86,49,8,49,143,49,28,53,77,114,188,988
2015,3,21,15,135,86,168,360,53,151,49,41,12,16,28,82,16,36,69,135,139,184
2015,3,21,16,200,61,139,303,57,,45,86,12,16,12,131,16,20,82,65,118,139
2015,3,21,17,135,41,270,574,36,,20,53,4,53,8,28,12,8,98,57,73,98
2015,3,21,18,311,20,258,631,73,127,28,49,12,24,8,24,32,20,57,49,73,127
2015,3,21,19,237,65,237,373,172,139,24,45,24,20,61,77,12,20,16,176,45,61
2015,3,21,20,86,184,323,656,176,164,12,28,32,41,94,65,0,24,16,65,4,41
2015,3,21,21,172,422,266,651,73,73,36,24,4,118,114,49,8,41,12,49,8,24
2015,3,21,22,434,594,332,213,86,114,32,24,16,122,122,57,20,0,0,16,32,36
2015,3,21,23,541,463,287,69,127,106,32,32,49,98,168,94,16,16,8,28,28,20
2015,3,21,24,270,356,250,82,127,65,28,86,82,172,164,86,24,69,8,24,20,28
2015,3,22,1,164,323,135,57,110,106,28,16,94,82,127,36,20,69,4,36,36,65
2015,3,22,2,180,352,90,45,77,139,16,28,53,176,266,20,0,49,16,20,41,16
2015,3,22,3,143,184,86,49,49,164,32,12,28,217,450,49,24,16,12,41,32,28
2015,3,22,4,180,114,192,49,98,94,8,57,41,127,311,192,24,16,0,45,16,4
2015,3,22,5,270,102,180,49,65,110,41,4,151,65,200,209,4,82,0,4,36,4
2015,3,22,6,151,73,110,127,200,49,24,45,135,16,254,118,8,221,0,12,36,4
2015,3,22,7,73,164,127,110,168,49,69,28,217,65,196,118,8,241,4,98,36,4
2015,3,22,8,164,213,139,82,176,77,139,57,77,61,172,442,53,352,32,94,77,61
2015,3,22,9,213,258,127,53,176,61,135,77,82,118,73,778,90,135,45,102,127,114
2015,3,22,10,270,102,122,61,122,61,53,69,57,53,41,1988,94,69,41,188,73,114
2015,3,22,11,250,90,266,53,192,77,24,143,32,32,229,2558,28,53,45,110,65,86
2015,3,22,12,217,155,291,32,82,69,41,69,20,8,32,418,8,57,32,41,49,122
2015,3,22,13,483,106,262,131,65,36,24,69,8,12,49,295,16,20,16,49,49,213
2015,3,22,14,172,131,233,73,151,,16,53,8,20,28,168,28,28,28,184,127,98
2015,3,22,15,110,82,245,110,274,,20,57,24,24,8,147,32,16,24,184,98,110
2015,3,22,16,143,110,356,270,196,122,20,45,12,16,36,159,36,24,77,168,28,
2015,3,22,17,127,65,180,389,250,200,36,61,41,16,45,278,45,28,41,127,73,
2015,3,22,18,143,45,127,209,209,311,36,90,180,16,24,135,28,16,49,106,53,
2015,3,22,19,196,61,360,209,159,2230,28,16,172,12,45,77,24,16,45,77,36,
2015,3,22,20,118,147,180,28,315,824,20,57,53,8,4,65,4,24,176,49,24,
2015,3,22,21,86,90,438,12,713,717,20,237,151,12,4,36,16,28,176,24,8,
2015,3,22,22,344,565,766,20,430,533,24,262,295,0,8,135,8,86,303,82,36,
2015,3,22,23,389,336,184,45,204,250,61,328,217,20,32,225,4,69,651,106,20,
2015,3,22,24,303,262,221,184,549,1324,77,578,122,24,28,2722,24,204,430,98,28,
2015,3,23,1,840,262,975,57,844,922,53,988,504,65,65,1676,65,69,225,328,229,
2015,3,23,2,906,619,1283,45,475,393,106,1557,373,41,221,582,61,254,213,315,422,
2015,3,23,3,2123,578,512,61,311,348,98,1697,881,151,258,86,377,151,114,487,483,
2015,3,23,4,1455,393,332,49,332,504,82,1730,164,221,364,69,832,422,319,754,528,
2015,3,23,5,725,237,229,90,221,533,86,434,151,110,377,77,865,504,660,508,446,
2015,3,23,6,323,172,118,49,139,287,69,360,98,155,287,12,135,266,245,672,475,
2015,3,23,7,172,168,114,53,90,254,155,348,61,241,274,4,106,114,340,245,209,
2015,3,23,8,233,200,245,12,131,114,118,553,159,266,184,168,245,159,237,221,295,
2015,3,23,9,233,118,258,24,135,504,127,594,98,184,204,496,147,114,118,270,332,
2015,3,23,10,266,196,209,0,315,,118,188,122,254,151,569,184,122,168,172,282,
2015,3,23,11,434,143,155,16,405,873,118,213,188,143,114,582,135,65,151,299,200,
2015,3,23,12,155,159,229,12,500,1381,122,319,155,90,122,192,127,90,86,233,164,
2015,3,23,13,356,184,307,20,873,524,118,381,184,82,122,196,184,69,135,237,188,
2015,3,23,14,783,241,127,32,762,418,69,336,147,90,53,172,151,82,86,287,241,
2015,3,23,15,434,143,135,8,278,311,86,418,110,73,106,180,122,65,41,250,180,
2015,3,23,16,114,221,409,24,287,200,122,356,41,32,53,135,49,49,65,233,184,
2015,3,23,17,20,213,295,8,258,94,45,241,69,4,57,299,65,86,49,315,450,
2015,3,23,18,65,45,221,4,250,57,61,233,41,12,32,28,41,45,159,200,352,
2015,3,23,19,118,49,65,8,86,41,94,168,82,0,8,0,0,45,184,168,32,
2015,3,23,20,159,86,98,12,16,4,20,98,16,0,24,0,4,69,131,90,4,
2015,3,23,21,332,20,86,0,12,12,24,32,24,12,0,0,4,12,135,139,16,
2015,3,23,22,180,73,102,4,4,4,16,61,20,0,4,0,4,65,94,77,8,
2015,3,23,23,24,49,127,225,4,,20,82,16,4,4,0,4,24,61,77,20,
2015,3,23,24,12,94,73,520,36,12,16,143,49,12,12,0,8,57,86,53,24,
2015,3,24,1,8,65,24,1660,16,32,20,151,16,20,12,0,32,4,122,53,45,
2015,3,24,2,73,73,28,1943,49,139,4,77,32,12,32,0,45,12,24,61,53,
2015,3,24,3,106,65,20,491,8,61,4,41,32,12,16,4,16,20,41,28,32,
2015,3,24,4,61,49,8,569,20,24,12,28,106,0,16,12,0,24,24,41,36,
2015,3,24,5,28,41,49,1574,20,20,0,49,102,8,8,164,32,4,36,41,45,
2015,3,24,6,49,77,94,2033,32,53,28,24,438,0,24,377,0,41,32,49,16,
2015,3,24,7,45,57,86,1119,32,73,24,45,328,0,4,389,57,16,49,77,16,
2015,3,24,8,69,77,61,-9998,57,49,24,98,274,0,28,2132,16,16,53,65,20,
2015,3,24,9,45,53,32,270,61,98,12,143,94,8,4,1443,8,12,53,73,12,
2015,3,24,10,24,20,20,90,57,143,24,229,24,4,4,307,28,53,12,32,45,
2015,3,24,11,73,57,36,20,36,73,16,184,28,8,8,364,20,41,32,73,135,
2015,3,24,12,28,36,61,73,32,20,24,196,20,0,36,266,16,45,77,250,180,
2015,3,24,13,69,98,139,127,28,61,20,118,24,4,41,241,41,36,77,487,151,
2015,3,24,14,82,77,90,12,45,176,24,90,20,4,49,578,28,32,164,209,155,127
2015,3,24,15,168,192,53,32,57,,28,196,36,12,41,409,16,32,127,250,118,147
2015,3,24,16,192,155,82,520,77,159,32,86,20,4,45,213,45,24,102,213,65,200
2015,3,24,17,86,151,32,155,114,,24,94,49,16,28,225,32,8,57,278,106,270
2015,3,24,18,45,20,16,49,45,434,8,69,28,8,45,127,41,24,69,143,135,159
2015,3,24,19,20,32,16,4,16,127,20,24,4,4,16,102,16,28,61,86,114,188
2015,3,24,20,16,12,4,4,0,8,12,36,12,8,12,32,20,16,45,49,102,172
2015,3,24,21,24,8,8,0,4,0,0,28,12,0,16,45,16,12,36,12,36,127
2015,3,24,22,12,0,8,45,8,32,12,61,0,0,20,32,32,12,49,36,8,94
2015,3,24,23,12,8,4,82,4,955,0,16,0,4,4,12,28,12,20,0,28,32
2015,3,24,24,57,20,8,217,0,86,0,36,8,0,0,49,20,16,36,4,16,45
2015,3,25,1,36,8,20,20,0,24,0,53,8,0,0,53,4,12,8,28,36,12
2015,3,25,2,32,24,36,8,4,463,12,114,20,0,4,45,20,8,4,36,24,16
2015,3,25,3,36,16,16,0,8,1045,4,41,4,4,8,24,12,12,0,28,53,20
2015,3,25,4,57,16,28,4,4,49,12,16,0,8,4,49,12,12,16,65,41,4
2015,3,25,5,49,32,8,4,8,28,8,36,8,4,4,49,0,20,8,82,49,16
2015,3,25,6,69,12,16,0,0,4,4,45,4,0,4,36,8,4,36,41,20,45
2015,3,25,7,69,16,12,16,12,65,4,36,12,0,4,16,8,4,32,28,20,24
2015,3,25,8,41,12,8,4,12,65,4,73,8,4,24,110,4,8,90,36,32,118
2015,3,25,9,65,28,16,4,41,143,8,86,41,0,8,188,8,8,16,28,65,32
2015,3,25,10,98,12,24,4,61,122,8,90,20,0,8,61,4,16,69,53,28,61
2015,3,25,11,20,16,12,0,65,69,8,102,12,4,8,69,8,20,94,73,122,82
2015,3,25,12,36,41,28,4,73,102,12,36,20,4,41,131,4,12,28,65,65,131
2015,3,25,13,45,24,45,4,106,221,8,49,16,8,8,69,4,32,20,102,45,61
2015,3,25,14,45,57,20,4,127,77,28,86,24,4,16,69,8,32,16,106,106,94
2015,3,25,15,53,57,16,0,90,90,12,172,28,4,28,86,0,24,32,94,106,69
2015,3,25,16,41,61,36,0,65,36,12,94,16,4,12,53,4,24,32,184,90,41
2015,3,25,17,49,36,12,4,86,16,16,82,8,4,12,94,4,28,57,192,110,61
2015,3,25,18,36,45,4,0,32,16,8,41,8,0,4,98,24,24,53,82,57,49
2015,3,25,19,32,0,4,0,24,,8,41,4,4,20,57,12,24,61,110,139,61
2015,3,25,20,73,12,8,4,24,12,8,45,0,0,20,61,4,16,36,65,53,36
2015,3,25,21,41,4,4,0,16,0,8,57,4,0,0,77,8,4,16,12,32,69
2015,3,25,22,36,4,16,4,28,4,0,16,0,0,8,53,0,4,16,28,16,77
2015,3,25,23,53,20,16,0,4,4,0,12,0,0,8,73,28,8,12,12,16,86
2015,3,25,24,61,24,12,4,8,0,0,28,0,0,0,12,8,0,8,12,4,69
2015,3,26,1,12,20,4,0,0,4,0,32,0,4,4,20,0,8,16,12,4,65
2015,3,26,2,4,12,16,0,8,0,0,16,4,0,12,12,0,0,28,8,16,20
2015,3,26,3,0,32,0,4,8,16,4,8,0,0,0,12,0,8,4,4,0,28
2015,3,26,4,20,20,28,4,4,4,0,32,4,0,0,28,4,0,8,8,4,28
2015,3,26,5,4,12,4,0,4,16,0,0,0,0,4,8,4,8,12,4,0,24
2015,3,26,6,8,0,28,4,8,4,4,12,0,8,0,28,8,0,32,0,16,24
2015,3,26,7,8,24,12,4,8,16,4,12,0,12,0,28,20,0,24,4,4,53
2015,3,26,8,28,41,4,0,16,20,4,32,4,4,16,82,0,4,8,12,20,94
2015,3,26,9,49,32,24,8,8,32,8,41,4,4,12,65,4,4,16,20,16,102
2015,3,26,10,98,41,20,0,20,28,0,45,8,16,12,86,16,16,32,28,41,65
2015,3,26,11,122,20,28,4,20,,12,32,12,20,12,106,4,12,28,69,53,114
2015,3,26,12,49,36,28,0,73,65,12,36,8,8,24,86,8,8,20,82,82,45
2015,3,26,13,32,4,49,12,61,73,8,28,4,4,41,147,24,8,24,73,41,24
2015,3,26,14,28,45,20,24,135,73,4,8,8,8,16,73,28,32,24,65,45,61
2015,3,26,15,24,32,24,24,98,49,20,8,8,20,8,32,4,41,20,32,41,28
2015,3,26,16,32,20,24,20,73,53,16,12,24,0,12,24,8,45,45,36,36,45
2015,3,26,17,41,12,73,20,94,82,24,41,41,4,16,24,4,8,24,86,24,16
2015,3,26,18,49,32,73,16,168,53,12,24,32,16,12,4,16,12,36,53,12,20
2015,3,26,19,98,49,127,28,122,49,4,0,12,16,8,24,24,4,20,32,16,20
2015,3,26,20,57,28,20,24,8,49,8,20,4,0,4,20,28,8,20,32,20,36
2015,3,26,21,57,16,16,8,16,24,12,4,12,16,4,4,16,4,8,24,12,20
2015,3,26,22,57,36,45,0,20,0,8,12,12,8,12,12,0,16,12,24,20,32
2015,3,26,23,41,8,24,0,4,8,0,41,8,8,8,4,4,8,0,12,24,32
2015,3,26,24,69,36,24,0,28,12,12,28,36,16,0,8,4,20,4,57,8,28
2015,3,27,1,77,32,28,0,16,16,8,32,32,16,16,0,0,45,28,45,32,61
2015,3,27,2,36,45,12,0,4,4,24,77,20,20,32,0,0,49,61,32,36,28
2015,3,27,3,28,61,8,16,0,12,16,45,24,20,20,45,0,57,28,65,45,53
2015,3,27,4,32,32,16,12,4,16,36,61,28,32,16,20,0,16,49,45,36,77
2015,3,27,5,12,16,41,16,8,32,28,69,20,41,16,12,0,20,86,82,28,20
2015,3,27,6,16,28,12,20,12,,36,57,32,28,16,8,0,20,32,98,32,65
2015,3,27,7,41,32,28,16,24,24,24,69,45,41,28,24,0,53,164,86,24,291
2015,3,27,8,213,16,24,0,200,24,36,94,36,45,49,139,16,36,77,49,28,270
2015,3,27,9,164,16,164,20,4,32,24,209,28,65,12,328,73,65,49,94,61,164
2015,3,27,10,188,41,147,16,57,57,20,168,73,20,28,278,57,69,12,86,41,114
2015,3,27,11,172,61,135,32,41,45,32,147,53,8,8,151,32,57,61,90,53,86
2015,3,27,12,114,122,147,32,53,28,24,53,53,8,16,127,8,32,36,41,57,122
2015,3,27,13,65,12,82,4,49,45,20,90,32,0,12,45,8,16,28,41,24,57
2015,3,27,14,53,36,106,4,118,,24,49,45,12,4,45,12,12,16,61,28,98
2015,3,27,15,45,131,49,4,49,90,4,32,20,0,12,45,24,8,28,61,16,32
2015,3,27,16,32,61,53,4,82,65,28,28,24,0,8,73,0,4,12,110,24,65
2015,3,27,17,61,61,73,4,65,82,12,20,24,8,20,143,16,16,20,57,16,61
2015,3,27,18,61,41,110,8,90,,12,12,32,0,16,28,8,28,41,82,12,713
2015,3,27,19,53,49,106,0,188,,24,12,69,12,4,28,36,77,36,127,8,82
2015,3,27,20,53,16,82,8,127,,12,16,57,8,16,32,61,20,20,217,53,65
2015,3,27,21,57,8,82,0,139,,16,32,114,12,28,20,32,57,98,143,32,53
2015,3,27,22,57,28,61,4,45,41,8,41,139,8,24,73,28,57,209,77,41,57
2015,3,27,23,73,41,45,4,36,151,73,122,45,4,8,118,90,77,213,61,32,102
2015,3,27,24,77,90,90,4,45,61,69,102,32,4,16,135,118,164,737,65,20,319
2015,3,28,1,77,131,94,0,82,180,28,98,118,4,12,57,221,49,545,57,12,455
2015,3,28,2,77,250,82,0,151,127,41,151,475,8,12,32,213,28,184,69,45,766
2015,3,28,3,77,610,233,4,122,86,28,159,291,0,20,20,86,24,196,122,28,537
2015,3,28,4,135,360,323,0,94,196,28,147,528,12,12,24,36,82,49,164,49,520
2015,3,28,5,94,635,139,0,151,94,36,127,508,24,53,32,8,65,110,90,69,578
2015,3,28,6,204,688,328,0,73,69,24,188,422,32,12,4,8,82,106,94,36,287
2015,3,28,7,73,299,557,0,98,57,41,262,262,32,16,24,28,77,172,90,57,274
2015,3,28,8,73,418,598,0,233,65,32,139,241,36,24,651,24,118,86,57,106,533
2015,3,28,9,414,422,422,4,168,94,32,131,291,69,12,1123,65,94,102,94,73,209
2015,3,28,10,561,135,1545,24,135,82,28,483,229,69,32,3415,61,77,82,118,131,299
2015,3,28,11,676,127,287,57,180,82,28,438,356,45,24,2542,131,73,82,135,135,233
2015,3,28,12,1139,155,377,57,135,65,32,287,176,8,16,1148,49,45,41,118,82,172
2015,3,28,13,450,110,348,24,118,82,20,155,291,8,36,422,28,20,16,102,53,106
2015,3,28,14,311,90,233,41,61,45,32,102,180,16,45,356,41,41,41,164,65,73
2015,3,28,15,131,61,172,28,32,32,36,45,86,4,53,299,28,28,20,172,110,69
2015,3,28,16,274,45,164,45,73,24,28,49,36,32,118,180,20,49,49,135,139,86
2015,3,28,17,307,49,114,20,16,36,16,53,16,16,49,270,8,16,61,438,164,323
2015,3,28,18,803,65,118,86,41,28,32,32,86,36,41,164,45,45,118,377,127,516
2015,3,28,19,701,98,143,49,209,49,53,94,225,24,16,188,36,69,127,192,57,291
2015,3,28,20,426,127,102,41,77,82,69,82,73,20,28,102,8,77,188,118,106,336
2015,3,28,21,213,77,90,32,86,69,12,49,77,4,4,90,32,86,172,53,41,188
2015,3,28,22,192,82,98,12,159,49,24,65,41,4,12,110,16,86,172,106,12,172
2015,3,28,23,168,155,122,36,106,49,45,45,65,4,4,41,4,73,143,65,20,241
2015,3,28,24,237,110,90,12,122,90,49,65,61,0,8,45,4,94,86,102,20,270
2015,3,29,1,155,172,114,16,82,86,90,65,131,16,8,69,24,180,237,53,16,360
2015,3,29,2,77,110,200,12,172,102,69,127,102,4,0,114,12,196,348,53,28,643
2015,3,29,3,53,110,127,8,159,127,73,114,110,4,0,86,24,118,364,65,36,500
2015,3,29,4,28,143,237,0,164,102,82,122,328,32,0,53,28,90,241,77,61,336
2015,3,29,5,49,221,397,0,114,77,118,114,401,102,16,12,8,114,139,41,53,196
2015,3,29,6,61,348,213,4,94,69,69,106,237,61,0,12,24,127,24,41,69,135
2015,3,29,7,24,168,262,4,73,49,61,319,73,82,0,98,20,61,114,118,155,508
2015,3,29,8,65,188,188,0,82,155,65,545,323,28,28,774,41,90,86,217,127,676
2015,3,29,9,82,229,340,12,180,102,49,795,135,49,16,602,12,45,135,184,102,364
2015,3,29,10,155,53,450,82,110,82,49,393,266,4,32,278,8,82,45,221,49,291
2015,3,29,11,336,102,434,61,114,82,36,180,139,4,20,262,12,77,49,159,45,122
2015,3,29,12,438,102,328,131,82,77,41,106,49,0,12,229,0,16,77,200,77,155
2015,3,29,13,319,20,204,106,69,57,41,90,41,4,8,172,8,32,164,131,65,323
2015,3,29,14,155,135,168,86,45,32,20,94,65,8,12,73,8,16,200,77,28,168
2015,3,29,15,135,127,77,143,127,82,24,98,168,4,8,77,4,36,143,36,24,118
2015,3,29,16,77,110,94,143,225,32,73,159,122,0,4,73,0,61,217,28,16,65
2015,3,29,17,90,69,122,57,131,90,8,65,221,12,0,0,0,4,90,12,0,24
2015,3,29,18,102,77,155,73,147,90,0,69,340,41,0,0,4,0,77,8,8,41
2015,3,29,19,204,57,192,45,192,266,4,94,151,0,4,0,0,0,36,0,8,8
2015,3,29,20,233,200,446,41,418,196,4,102,135,4,4,0,0,4,53,4,4,16
2015,3,29,21,77,455,332,4,254,98,16,65,77,0,0,0,0,8,24,4,8,8
2015,3,29,22,143,364,270,8,36,69,16,274,53,4,0,0,0,12,28,0,0,12
2015,3,29,23,155,209,307,32,12,45,32,356,24,4,0,0,0,110,16,0,20,12
2015,3,29,24,561,188,188,12,28,110,20,135,12,8,0,8,0,155,41,16,49,20
2015,3,30,1,274,328,483,12,8,106,20,106,16,0,4,4,0,57,28,217,122,4
2015,3,30,2,168,172,200,12,20,61,24,229,16,0,0,8,0,32,77,106,106,24
2015,3,30,3,77,106,98,28,45,131,12,122,32,32,4,4,0,61,36,102,82,45
2015,3,30,4,49,77,41,12,16,159,45,57,16,36,4,4,0,28,41,90,168,20
2015,3,30,5,32,41,36,4,0,61,69,110,65,16,4,4,0,12,73,151,102,32
2015,3,30,6,49,28,184,0,8,69,12,426,57,4,0,4,0,82,53,164,114,41
2015,3,30,7,82,57,184,0,49,41,45,438,45,12,8,4,0,282,168,143,86,311
2015,3,30,8,303,82,368,8,53,82,49,725,204,41,41,53,12,159,53,180,98,155
2015,3,30,9,606,86,1156,8,49,200,49,656,106,20,28,188,65,45,41,184,106,102
2015,3,30,10,619,135,344,24,98,213,12,385,41,20,45,852,61,131,77,135,114,53
2015,3,30,11,348,172,237,41,86,139,4,250,94,20,82,463,28,159,36,159,86,82
2015,3,30,12,241,131,393,28,45,139,20,221,65,24,98,393,20,164,41,151,110,65
2015,3,30,13,168,90,315,61,57,168,8,151,12,16,61,434,12,57,28,139,61,69
2015,3,30,14,262,94,118,73,127,245,32,110,12,28,53,217,8,36,8,86,12,65
2015,3,30,15,844,65,77,49,94,233,20,36,12,0,49,241,4,77,20,82,16,24
2015,3,30,16,807,90,90,77,90,139,4,69,24,12,24,147,12,28,36,86,20,49
2015,3,30,17,434,90,143,53,98,114,16,65,24,8,61,73,8,20,16,73,32,41
2015,3,30,18,168,86,602,94,131,98,24,143,20,4,24,41,12,12,28,41,24,53
2015,3,30,19,147,122,262,94,94,131,16,53,28,4,16,20,24,24,8,69,20,8
2015,3,30,20,200,77,172,352,53,118,4,8,53,0,20,24,36,28,16,32,0,65
2015,3,30,21,82,36,143,192,61,86,12,24,36,0,4,4,12,0,4,8,0,28
2015,3,30,22,127,28,118,73,73,45,8,16,45,8,8,4,0,4,12,12,4,57
2015,3,30,23,61,41,98,61,90,32,0,12,41,0,4,0,0,0,8,4,0,188
2015,3,30,24,49,32,102,41,41,36,4,65,65,4,8,4,0,8,24,0,4,196
2015,3,31,1,16,4,82,49,57,16,12,237,65,4,20,4,0,20,24,16,4,217
2015,3,31,2,16,20,57,20,86,41,4,204,73,0,12,0,0,4,45,8,4,24
2015,3,31,3,4,73,77,24,151,49,0,196,159,8,36,4,4,4,8,8,4,36
2015,3,31,4,36,102,90,24,282,41,8,69,176,28,61,8,4,12,12,16,4,4
2015,3,31,5,41,61,110,0,147,57,4,90,188,0,36,8,4,24,16,28,8,0
2015,3,31,6,77,147,82,4,102,28,41,36,270,0,4,0,4,28,12,61,20,16
2015,3,31,7,336,114,147,8,122,82,16,65,159,8,4,98,0,53,180,57,8,61
2015,3,31,8,385,168,947,0,127,122,32,245,405,12,24,1143,73,209,184,229,102,471
2015,3,31,9,647,102,1029,16,118,258,45,332,274,8,53,688,77,131,127,139,147,619
2015,3,31,10,1049,94,1230,24,106,266,20,701,360,4,20,393,24,65,102,114,73,262
2015,3,31,11,200,200,926,94,139,131,53,225,660,12,20,295,16,0,69,180,122,217
2015,3,31,12,245,147,582,135,82,139,20,159,471,8,16,114,4,45,94,348,57,258
2015,3,31,13,98,168,356,155,94,90,41,172,118,8,36,135,16,36,73,188,57,180
2015,3,31,14,32,147,192,225,57,90,36,106,196,20,28,114,8,36,86,122,73,118
2015,3,31,15,65,155,98,266,69,45,49,61,135,0,28,233,20,32,32,118,57,110
2015,3,31,16,45,94,241,200,106,32,12,61,49,8,12,61,12,8,49,57,114,94
2015,3,31,17,45,77,229,131,110,28,0,122,16,0,12,32,16,8,77,53,106,82
2015,3,31,18,86,65,151,135,168,53,20,118,24,0,8,32,0,28,65,36,65,82
2015,3,31,19,82,61,188,180,266,188,16,213,311,0,16,24,12,90,82,49,16,233
2015,3,31,20,164,36,131,77,241,213,20,168,381,0,4,24,8,49,77,45,12,209
2015,3,31,21,200,41,82,90,250,192,16,69,303,4,4,8,4,53,45,139,36,118
2015,3,31,22,192,69,61,49,204,188,32,110,184,4,4,0,0,57,16,69,102,94
2015,3,31,23,114,49,36,61,274,196,53,155,139,0,0,4,0,45,28,12,53,57
2015,3,31,24,110,28,65,65,237,266,36,98,90,8,16,16,0,28,16,57,20,20
2015,4,1,1,110,69,77,41,237,172,32,73,245,0,8,8,4,20,77,41,20,20
2015,4,1,2,151,82,73,20,180,217,45,77,90,4,8,16,16,122,65,45,12,45
2015,4,1,3,127,90,86,41,245,287,53,139,176,0,16,4,4,151,65,69,36,69
2015,4,1,4,139,118,110,12,188,200,57,164,172,8,45,0,8,106,139,196,106,122
2015,4,1,5,192,122,131,8,172,336,45,164,196,24,41,0,0,73,258,217,61,200
2015,4,1,6,204,151,155,12,250,200,61,184,143,45,36,0,0,114,254,221,90,274
2015,4,1,7,196,184,188,36,287,352,20,237,262,102,20,24,0,118,131,237,82,520
2015,4,1,8,397,262,328,36,295,200,41,287,467,114,41,143,4,90,147,135,127,282
2015,4,1,9,422,463,873,73,245,139,24,241,537,106,32,250,0,65,245,131,69,409
2015,4,1,10,1492,221,742,49,217,184,20,319,459,90,12,701,4,73,196,36,53,381
2015,4,1,11,2951,368,508,53,225,245,57,270,176,57,4,631,4,418,159,86,106,475
2015,4,1,12,1385,446,1029,86,270,278,45,356,192,24,8,344,12,475,139,127,209,389
2015,4,1,13,824,491,922,69,213,147,16,217,135,24,32,143,4,200,114,463,377,487
2015,4,1,14,852,200,500,36,188,106,36,77,45,0,12,147,0,192,73,282,250,631
2015,4,1,15,225,110,598,28,143,287,36,98,61,8,16,94,0,61,106,196,180,213
2015,4,1,16,65,61,364,24,254,479,28,65,28,0,8,16,4,122,122,69,36,270
2015,4,1,17,36,32,159,36,340,282,36,143,28,4,4,8,0,118,82,53,45,180
2015,4,1,18,90,61,262,0,344,102,4,122,49,0,16,12,0,159,98,61,110,245
2015,4,1,19,65,28,36,4,65,8,4,28,32,0,20,0,0,20,24,32,61,340
2015,4,1,20,4,4,24,0,4,12,0,12,8,0,28,0,16,0,24,28,4,122
2015,4,1,21,12,8,12,0,28,12,0,16,20,0,16,0,4,8,36,0,0,4
2015,4,1,22,0,4,36,0,77,57,4,28,12,0,0,0,0,8,12,0,4,0
2015,4,1,23,0,36,98,8,94,16,0,213,20,0,0,0,0,4,12,0,4,0
2015,4,1,24,0,49,328,8,4,36,0,213,24,0,0,0,0,0,12,0,0,0
2015,4,2,1,0,49,114,4,57,24,0,86,4,0,0,0,0,0,20,0,0,0
2015,4,2,2,0,69,49,0,20,45,4,98,57,0,4,0,0,0,36,0,0,4
2015,4,2,3,4,77,61,0,32,36,8,57,61,0,12,4,0,0,8,16,16,8
2015,4,2,4,0,24,77,0,49,45,0,20,53,0,0,0,0,0,12,16,4,24
2015,4,2,5,0,41,28,4,49,16,0,0,61,0,4,0,0,0,0,4,4,12
2015,4,2,6,0,20,28,8,53,16,0,12,32,0,0,8,0,0,4,16,0,28
2015,4,2,7,0,57,20,0,20,24,8,28,73,4,8,16,0,0,12,28,0,36
2015,4,2,8,0,24,110,4,8,12,8,53,49,8,4,20,12,16,20,41,4,135
2015,4,2,9,20,53,98,0,61,24,8,36,82,4,16,36,8,4,53,49,45,118
2015,4,2,10,61,32,32,24,127,86,12,61,28,0,36,12,41,12,45,36,24,135
2015,4,2,11,45,24,65,28,221,69,4,45,45,16,41,45,12,4,45,49,65,73
2015,4,2,12,82,57,77,49,41,118,12,36,36,16,8,57,8,28,53,49,24,131
2015,4,2,13,49,65,73,12,135,65,12,41,8,28,24,49,8,4,32,41,36,217
2015,4,2,14,82,45,131,24,164,57,16,8,16,16,28,24,8,16,24,82,65,131
2015,4,2,15,90,57,102,45,94,61,12,24,8,12,4,8,20,12,20,110,24,77
2015,4,2,16,28,12,32,110,90,69,16,32,24,8,4,0,20,12,49,102,49,69
2015,4,2,17,32,204,164,188,127,20,0,24,12,0,0,8,4,12,36,122,57,36
2015,4,2,18,45,20,61,332,77,65,8,28,24,0,8,12,16,16,24,36,28,41
2015,4,2,19,45,8,69,94,98,77,12,20,16,0,0,8,4,0,12,20,4,24
2015,4,2,20,32,16,16,32,114,65,4,32,8,8,0,4,20,4,16,45,16,8
2015,4,2,21,28,12,49,16,69,45,0,12,98,4,0,4,12,0,20,24,8,61
2015,4,2,22,12,8,24,8,57,45,4,16,57,4,0,0,0,0,8,16,0,28
2015,4,2,23,32,4,8,24,32,41,0,16,41,4,0,8,0,20,20,4,0,69
2015,4,2,24,24,4,8,8,28,28,4,16,32,0,4,0,4,4,4,8,0,28
2015,4,3,1,36,4,16,4,61,24,0,20,28,0,0,0,0,0,0,0,4,53
2015,4,3,2,8,0,12,8,65,65,0,8,16,0,0,0,0,0,8,12,8,53
2015,4,3,3,41,4,41,20,12,20,4,20,20,0,4,8,4,20,0,12,4,53
2015,4,3,4,98,4,28,4,8,28,16,16,4,0,24,4,0,8,12,4,4,102
2015,4,3,5,114,8,24,0,45,20,16,12,16,4,8,4,0,16,4,8,0,110
2015,4,3,6,82,12,36,4,49,8,8,12,24,0,0,0,0,24,0,16,8,73
2015,4,3,7,98,24,49,4,45,8,16,24,32,0,0,8,0,12,24,28,12,118
